rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9910320000000006,118.0,4,472,0.0001,1,406,-263.96781625,6.226893424987793,92
0.9838499999999997,106.25,8,850,0.0001,1,435,-187.651597375,2.6141762733459473,187
0.9774470000000002,98.91666666666667,12,1187,0.0001,2,437,-180.86220183333333,2.154787063598633,271
0.9708540000000003,95.875,16,1534,0.0001,3,440,-181.39376249999998,2.8284337520599365,358
0.9642609999999996,94.05,20,1881,0.0001,4,441,-182.40973795,1.58323073387146,445
0.9570409999999998,94.20833333333333,24,2261,0.0001,5,442,-184.73155875,2.5361948013305664,540
0.9493270000000005,95.25,28,2667,0.0001,5,444,-181.71706789285716,2.1245710849761963,641
0.9405870000000002,97.71875,32,3127,0.0001,7,446,-191.0542416875,2.4116287231445312,756
0.9345830000000005,95.63888888888889,36,3443,0.0001,7,446,-191.09369519444442,3.934678077697754,835
0.9270019999999998,96.05,40,3842,0.0001,8,445,-189.41171060000002,2.156259775161743,935
0.9189269999999996,96.97727272727273,44,4267,0.0001,9,444,-188.2633174318182,2.420970916748047,1041
0.9120679999999997,96.41666666666667,48,4628,0.0001,10,444,-185.937532,2.5421574115753174,1131
0.9059119999999998,95.23076923076923,52,4952,0.0001,11,444,-183.69782021153844,2.8347716331481934,1212
0.897742,96.10714285714286,56,5382,0.0001,12,445,-191.10308842857143,0.8459800481796265,1320
0.8906169999999998,95.95,60,5757,0.0001,12,445,-187.67933471666666,0.8025164008140564,1414
0.8841569999999996,95.265625,64,6097,0.0001,13,445,-183.34682109375,0.9952539205551147,1499
0.8756260000000001,96.26470588235294,68,6546,0.0001,14,444,-189.16392452941176,3.329009771347046,1611
0.8674180000000002,96.91666666666667,72,6978,0.0001,15,441,-189.4499735972222,3.3369157314300537,1719
0.8590960000000004,97.57894736842105,76,7416,0.0001,16,441,-190.5161983815789,2.2443032264709473,1828
0.8515529999999998,97.6625,80,7813,0.0001,17,440,-183.69843885,0.5897548794746399,1928
0.8431360000000003,98.28571428571429,84,8256,0.0001,18,439,-180.71996259523812,3.9532909393310547,2038
0.8359920000000005,98.0909090909091,88,8632,0.0001,19,438,-179.96014644318183,5.178308963775635,2132
0.8270430000000005,98.94565217391305,92,9103,0.0001,20,436,-178.97992180434784,0.6695790886878967,2250
0.8177329999999997,99.92708333333333,96,9593,0.0001,22,434,-178.96179625,1.950838327407837,2373
0.8102660000000002,99.86,100,9986,0.0001,23,433,-177.62833789,3.5707430839538574,2471
0.8025139999999997,99.22,104,10394,0.0001,24,432,-171.63906503000007,1.3269870281219482,2573
0.7935840000000003,100.14,108,10864,0.0001,25,430,-171.64294852999998,2.3531911373138428,2690
0.7841600000000004,101.73,112,11360,0.0001,26,428,-172.98875887999998,2.0395212173461914,2814
0.756857,112.63,116,12797,0.0001,31,406,-170.74017831999998,2.3708114624023438,3174
0.7467110000000003,114.5,120,13331,0.0001,32,405,-166.89898269000003,5.045740604400635,3307
0.7369070000000001,115.86,124,13847,0.0001,34,404,-164.04389945000003,2.5216448307037354,3436
0.7280149999999996,116.48,128,14315,0.0001,35,403,-165.01067127000002,1.6086409091949463,3553
0.7198260000000004,116.19,132,14746,0.0001,36,403,-159.72332562000003,0.933242917060852,3661
0.7076470000000004,119.44,136,15387,0.0001,38,401,-158.47118700000001,0.48071280121803284,3821
0.699857,119.55,140,15797,0.0001,39,400,-154.8690019,0.9344298839569092,3924
0.6914020000000005,119.75,144,16242,0.0001,40,400,-153.7909003,1.0592548847198486,4035
0.68251,120.82,148,16710,0.0001,41,400,-152.76493587999997,1.9273420572280884,4152
0.6736559999999996,122.24,152,17176,0.0001,42,399,-152.91125435,4.1895246505737305,4268
0.6645359999999999,122.74,156,17656,0.0001,44,399,-146.35801553000002,0.7427213191986084,4388
0.6521860000000003,125.49,160,18306,0.0001,45,398,-143.90354515,0.7057682275772095,4551
0.6402350000000004,128.38,164,18935,0.0001,47,397,-146.92009589,0.5970197319984436,4708
0.6118490000000005,138.83,168,20429,0.0001,52,390,-140.25554598999997,0.7048487067222595,5082
0.598739,141.41,172,21119,0.0001,54,389,-137.48529102999998,1.5476716756820679,5254
0.5869969999999999,143.21,176,21737,0.0001,55,388,-134.59427275,1.9983444213867188,5409
0.573317,146.44,180,22457,0.0001,57,388,-136.82424493,3.9508581161499023,5589
0.5605109999999998,148.75,184,23131,0.0001,59,386,-135.81181063000002,2.4124226570129395,5757
0.5496810000000005,150.69,188,23701,0.0001,61,385,-132.52615226,0.687487006187439,5900
0.5352600000000004,153.57,192,24460,0.0001,63,383,-128.62298344,0.7948818802833557,6089
0.5267480000000003,153.15,196,24908,0.0001,65,382,-125.36439130000002,1.2911708354949951,6201
0.5097429999999996,158.17,200,25803,0.0001,67,380,-123.43926487,0.7912725210189819,6425
0.4965759999999997,161.02,204,26496,0.0001,69,379,-123.51604257000001,0.4611576497554779,6598
0.48006500000000063,165.01,208,27365,0.0001,72,377,-121.4141138,0.7552222609519958,6816
0.4647320000000005,168.12,212,28172,0.0001,74,375,-117.60234028999999,1.050468921661377,7017
0.4516789999999996,160.62,216,28859,0.0001,77,374,-116.66380824,2.184616804122925,7189
0.4319380000000005,165.67,220,29898,0.0001,80,372,-117.43205532000002,0.6084662675857544,7449
0.3834120000000004,186.05,224,32452,0.0001,90,357,-112.16863083999999,0.6269816756248474,8087
0.36503900000000045,191.04,228,33419,0.0001,93,355,-107.69524602,0.3828132450580597,8329
0.3339169999999999,203.11,232,35057,0.0001,99,350,-102.49665094999999,0.47273820638656616,8739
0.2753399999999999,227.53,236,38140,0.0001,111,341,-98.99171368999998,0.5634714961051941,9509
0.21100599999999992,257.29,240,41526,0.0001,126,328,-100.70937477000001,1.0141234397888184,10356
0.13500599999999985,292.84,244,45526,0.0001,143,317,-97.53695015,0.9065287113189697,11356
0.05900599999999978,328.16,248,49526,0.0001,162,304,-96.91289891999999,0.9077621698379517,12356
0.05,363.5,252,53526,0.0001,180,296,-94.63653575999999,0.9316157102584839,13356
0.05,398.7,256,57526,0.0001,198,289,-93.69453936000002,1.0063751935958862,14356
0.05,432.2,260,61526,0.0001,218,281,-95.19670694,0.687660276889801,15356
