train/learning_rate,time/fps,train/loss,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates
0.0001,415,0.7605935335159302,-15.709571459999996,520,144443,347,0.05,476.3,36085
0.0001,413,0.821377694606781,-14.447395389999995,524,146439,354,0.05,483.25,36584
0.0001,410,1.007890224456787,-22.465052899999996,528,150439,366,0.05,498.92,37584
0.0001,408,0.35852789878845215,-28.863722479999993,532,153019,374,0.05,513.81,38229
0.0001,407,0.7103517055511475,-20.38860147999999,536,155172,380,0.05,525.87,38767
0.0001,404,1.1242698431015015,-17.378141249999995,540,158132,390,0.05,541.93,39507
0.0001,402,0.4686264991760254,-16.218620019999992,544,161622,401,0.05,559.6,40380
0.0001,401,0.15219667553901672,-12.782166339999995,548,164331,409,0.05,575.15,41057
0.0001,399,0.052354566752910614,-15.632884949999998,552,167264,418,0.05,579.22,41790
0.0001,397,0.4507896900177002,-17.691417619999996,556,171264,430,0.05,601.98,42790
0.0001,394,0.4585687518119812,-18.167546729999998,560,174469,442,0.05,616.13,43592
0.0001,393,0.3127610981464386,-25.431584419999993,564,178469,453,0.05,635.55,44592
0.0001,390,0.3217408061027527,-26.143930989999994,568,181733,465,0.05,649.33,45408
0.0001,388,0.3803272247314453,-25.71394654,572,185733,477,0.05,669.56,46408
0.0001,386,0.3769141137599945,-24.545562929999996,576,189733,491,0.05,692.37,47408
0.0001,382,0.40694332122802734,-25.95068358,580,193733,506,0.05,721.55,48408
0.0001,381,0.33500510454177856,-24.003720979999997,584,196840,516,0.05,740.3,49184
0.0001,380,0.3297044634819031,-27.294758749999993,588,200503,527,0.05,754.48,50100
0.0001,378,0.44213777780532837,-29.749294589999998,592,204503,540,0.05,768.17,51100
0.0001,376,0.4436586797237396,-32.433362530000004,596,208503,554,0.05,787.75,52100
0.0001,374,0.3945395052433014,-30.283844819999995,600,212503,567,0.05,800.51,53100
0.0001,373,0.47205036878585815,-35.79521714999999,604,216503,579,0.05,822.43,54100
0.0001,372,0.33368492126464844,-39.96289425,608,220503,591,0.05,840.59,55100
0.0001,370,0.5603976249694824,-38.583019779999994,612,224503,605,0.05,856.69,56100
0.0001,369,0.36232560873031616,-42.05478410999999,616,228239,617,0.05,865.83,57034
0.0001,369,0.43931519985198975,-47.6440639,620,231463,627,0.05,870.2,57840
0.0001,367,0.4090781807899475,-52.031331769999994,624,235305,639,0.05,888.66,58801
0.0001,366,0.35759466886520386,-50.25645966,628,239305,653,0.05,888.66,59801
0.0001,366,0.39106595516204834,-52.644019499999985,632,243045,663,0.05,900.26,60736
0.0001,364,0.5088133215904236,-61.23831915999999,636,246088,674,0.05,909.16,61496
0.0001,362,0.3893016576766968,-66.07900853999999,640,250088,689,0.05,919.56,62496
0.0001,361,0.300059974193573,-71.54214185,644,253802,701,0.05,921.8,63425
0.0001,361,0.4119102954864502,-78.64678583999999,648,256822,710,0.05,924.91,64180
0.0001,360,0.39800527691841125,-86.49947539999998,652,260024,721,0.05,927.6,64980
0.0001,359,0.6195225715637207,-88.68925030999999,656,263668,733,0.05,924.04,65891
0.0001,358,0.2996869683265686,-93.33518212999999,660,267609,746,0.05,931.4,66877
0.0001,357,0.3717882037162781,-94.66386374,664,271609,758,0.05,931.4,67877
0.0001,357,0.2943233847618103,-93.03730308,668,274889,769,0.05,931.56,68697
0.0001,356,0.3461712598800659,-91.85364932000002,672,278889,782,0.05,931.56,69697
0.0001,356,0.3409130871295929,-93.20658955,676,281054,788,0.05,913.21,70238
0.0001,356,0.3988803029060364,-95.90457518000001,680,282528,792,0.05,887.95,70606
0.0001,356,0.4128227233886719,-102.12376400000001,684,283583,794,0.05,867.43,70870
0.0001,356,0.2980983555316925,-106.46702875,688,285238,799,0.05,847.35,71284
0.0001,356,0.4298223555088043,-102.24985778000001,692,288185,807,0.05,836.82,72021
0.0001,356,0.9680724740028381,-98.31332463999999,696,291104,816,0.05,826.01,72750
0.0001,356,0.32349973917007446,-98.51107874000002,700,292481,820,0.05,799.78,73095
0.0001,356,0.922313928604126,-97.67058324999999,704,294760,826,0.05,782.57,73664
0.0001,356,0.33633238077163696,-96.95074869999999,708,297067,832,0.05,765.64,74241
0.0001,356,0.35471707582473755,-92.15042313,712,299796,840,0.05,752.93,74923
0.0001,357,0.06257110834121704,-86.35292953,716,302548,847,0.05,743.09,75611
0.0001,356,0.2581368088722229,-80.86535686,720,305748,857,0.05,742.85,76411
0.0001,356,0.3552289605140686,-83.34075033,724,306397,858,0.05,710.92,76574
0.0001,357,1.1375325918197632,-81.60908924,728,307481,860,0.05,681.76,76845
0.0001,357,0.2543586790561676,-80.47308910000001,732,309998,868,0.05,669.53,77474
0.0001,356,0.4251863956451416,-78.78555440000001,736,312065,874,0.05,659.77,77991
0.0001,357,1.5802624225616455,-78.84304485000001,740,313222,876,0.05,631.34,78280
0.0001,357,0.4732889235019684,-75.8079341,744,314007,878,0.05,602.05,78476
0.0001,357,0.3103480041027069,-74.62643788,748,315565,881,0.05,587.43,78866
0.0001,357,1.2764180898666382,-70.68068550999999,752,317641,887,0.05,576.17,79385
0.0001,357,0.30006635189056396,-64.83788843999999,756,320199,894,0.05,565.31,80024
0.0001,357,1.2497272491455078,-59.692757979999996,760,322617,901,0.05,550.08,80629
0.0001,357,0.35515499114990234,-57.86094513,764,324963,908,0.05,533.54,81215
0.0001,358,0.48671093583106995,-54.16079602000001,768,326381,911,0.05,514.92,81570
0.0001,358,1.0402716398239136,-50.44184869000001,772,327858,915,0.05,489.69,81939
0.0001,358,0.31414616107940674,-41.40190398000001,776,330011,921,0.05,489.57,82477
0.0001,357,1.6417452096939087,-31.832829850000003,780,333065,930,0.05,505.37,83241
0.0001,357,0.2221352756023407,-26.971990739999995,784,334643,935,0.05,510.6,83635
0.0001,358,1.6081265211105347,-24.574163700000003,788,336083,938,0.05,508.45,83995
0.0001,358,0.6530700922012329,-29.606022720000006,792,336873,940,0.05,486.88,84193
0.0001,357,1.6012680530548096,-31.716547840000008,796,338353,945,0.05,472.49,84563
0.0001,358,1.1576744318008423,-31.666974950000004,800,339188,947,0.05,467.07,84771
0.0001,358,0.15367799997329712,-30.66479656,804,340232,949,0.05,454.72,85032
0.0001,357,0.7710219621658325,-30.20125917,808,342635,957,0.05,455.68,85633
0.0001,357,1.485428810119629,-30.954143969999997,812,345012,964,0.05,452.16,86227
0.0001,357,0.2682650685310364,-37.050379979999995,816,346766,969,0.05,442.18,86666
0.0001,357,1.2123087644577026,-33.19169544,820,349173,976,0.05,434.25,87268
0.0001,357,0.3105650544166565,-28.93781088,824,350686,980,0.05,442.89,87646
0.0001,356,0.24664048850536346,-28.757470750000003,828,354388,993,0.05,469.07,88571
0.0001,356,0.31417882442474365,-29.032053470000005,832,356096,997,0.05,460.98,88998
0.0001,357,0.21750810742378235,-28.890373069999995,836,357756,1001,0.05,456.91,89413
0.0001,356,0.25660136342048645,-25.63212667,840,359873,1008,0.05,466.51,89943
0.0001,356,0.6431463360786438,-23.897464239999998,844,361569,1013,0.05,475.62,90367
0.0001,356,0.3793070316314697,-19.18985052,848,363312,1018,0.05,477.47,90802
0.0001,357,0.3206707239151001,-18.327124530000003,852,364235,1020,0.05,465.94,91033
0.0001,357,0.3754623532295227,-19.836284889999998,856,365211,1022,0.05,450.12,91277
0.0001,357,0.021197104826569557,-17.716349549999997,860,366773,1026,0.05,441.56,91668
0.0001,357,0.14634741842746735,-12.489675729999998,864,368615,1031,0.05,436.52,92128
0.0001,357,0.019813600927591324,-13.304247449999998,868,371158,1038,0.05,447.77,92764
0.0001,357,1.6415185928344727,-16.105325689999994,872,373892,1046,0.05,460.34,93447
0.0001,357,0.6208707094192505,-19.078099989999995,876,376417,1053,0.05,464.06,94079
0.0001,357,0.20240893959999084,-21.32756143,880,378659,1059,0.05,455.94,94639
0.0001,357,0.8232535719871521,-19.705361219999997,884,381882,1069,0.05,472.39,95445
0.0001,356,0.3758391737937927,-19.760751799999994,888,384192,1076,0.05,481.09,96022
0.0001,356,0.6672707796096802,-17.20755291,892,386554,1083,0.05,496.81,96613
0.0001,356,0.4174911379814148,-10.760097940000003,896,388800,1090,0.05,504.47,97174
0.0001,356,0.019610775634646416,-6.21809868,900,390277,1093,0.05,510.89,97544
0.0001,356,0.16829940676689148,2.0457284400000004,904,392926,1102,0.05,526.94,98206
0.0001,355,0.5052199363708496,2.7938135400000004,908,396771,1114,0.05,541.36,99167
0.0001,355,0.09340901672840118,7.818856589999998,912,399533,1122,0.05,545.21,99858
0.0001,355,0.21558907628059387,8.8598327,916,402016,1129,0.05,552.5,100478
0.0001,355,0.14924591779708862,4.306806660000001,920,403776,1134,0.05,546.03,100918
0.0001,355,0.3781909942626953,2.2941259700000027,924,405759,1140,0.05,550.73,101414
0.0001,355,0.7751312255859375,3.770242199999998,928,407438,1145,0.05,530.5,101834
0.0001,355,0.5213011503219604,8.591361180000002,932,410416,1153,0.05,543.2,102578
0.0001,355,0.04509994387626648,8.72984358,936,413210,1161,0.05,554.54,103277
0.0001,355,0.16670900583267212,15.713788640000002,940,416079,1169,0.05,562.06,103994
0.0001,355,2.780946731567383,16.029938650000002,944,418133,1175,0.05,565.64,104508
0.0001,355,1.3024189472198486,14.960034380000002,948,421678,1186,0.05,583.66,105394
0.0001,355,1.1963953971862793,14.90247367,952,423604,1192,0.05,593.69,105875
0.0001,354,0.16075780987739563,13.425983859999997,956,426198,1200,0.05,609.87,106524
0.0001,354,2.891547203063965,15.56963685,960,428547,1207,0.05,617.74,107111
0.0001,354,0.36837443709373474,12.61681704,964,429734,1210,0.05,611.19,107408
0.0001,354,0.23222613334655762,10.42294475,968,430875,1213,0.05,597.17,107693
0.0001,355,0.47549542784690857,17.865590440000002,972,432451,1218,0.05,585.59,108087
0.0001,354,1.1248538494110107,19.788814840000004,976,435561,1228,0.05,591.44,108865
0.0001,354,0.020257361233234406,19.43717285,980,437997,1235,0.05,593.38,109474
0.0001,354,1.2023162841796875,18.628444979999998,984,439180,1238,0.05,572.98,109769
0.0001,354,0.06789665669202805,22.194066120000002,988,440941,1243,0.05,567.49,110210
0.0001,354,1.3763444423675537,19.659456810000005,992,442010,1245,0.05,554.56,110477
0.0001,354,2.546494960784912,15.309840820000002,996,443157,1248,0.05,543.57,110764
0.0001,355,1.830207109451294,18.64653987,1000,444811,1252,0.05,545.34,111177
0.0001,355,0.32141560316085815,17.286023710000002,1004,446417,1256,0.05,534.91,111579
0.0001,355,1.500288963317871,21.82523365,1008,447713,1259,0.05,509.42,111903
0.0001,355,0.4067533612251282,21.37165466,1012,449115,1262,0.05,495.82,112253
0.0001,355,0.5707374811172485,26.273663519999996,1016,450633,1266,0.05,486.17,112633
0.0001,355,2.159569025039673,29.0358806,1020,452039,1270,0.05,482.63,112984
0.0001,356,2.756129741668701,34.16377056,1024,453100,1272,0.05,473.41,113249
0.0001,356,0.7273651957511902,36.23992589,1028,454486,1276,0.05,470.48,113596
0.0001,356,0.23722393810749054,35.27056594,1032,455532,1278,0.05,451.16,113857
0.0001,356,1.7155117988586426,37.46095414,1036,456342,1280,0.05,431.32,114060
0.0001,356,0.349330872297287,31.771128540000003,1040,457648,1283,0.05,415.69,114386
0.0001,356,0.2904459238052368,33.948120880000005,1044,458671,1286,0.05,405.38,114642
0.0001,356,2.114534378051758,38.539394869999995,1048,459818,1288,0.05,381.4,114929
0.0001,356,1.265777587890625,39.336901850000004,1052,460666,1290,0.05,370.62,115141
0.0001,356,2.1411256790161133,41.17690288000001,1056,461678,1293,0.05,354.8,115394
0.0001,357,0.14272871613502502,44.28609966,1060,463031,1296,0.05,344.84,115732
0.0001,357,1.0748498439788818,41.875210909999986,1064,463728,1298,0.05,339.94,115906
0.0001,357,0.43146777153015137,42.04093031999999,1068,464618,1300,0.05,337.43,116129
0.0001,357,1.0901966094970703,37.56915575,1072,465875,1303,0.05,334.24,116443
0.0001,357,0.4271814823150635,34.90807659,1076,466825,1305,0.05,312.64,116681
0.0001,357,0.18001756072044373,33.9001397,1080,468100,1308,0.05,301.03,116999
0.0001,357,0.5134981870651245,38.44834662,1084,469240,1311,0.05,300.6,117284
0.0001,357,0.014750288799405098,36.63669588,1088,470351,1314,0.05,294.1,117562
0.0001,358,0.3504123091697693,42.76284515,1092,472011,1318,0.05,300.01,117977
0.0001,358,2.7261312007904053,45.05955553,1096,473228,1321,0.05,300.71,118281
0.0001,358,1.397762656211853,43.99149115,1100,474417,1324,0.05,296.06,118579
0.0001,358,0.2234683334827423,44.13284712000001,1104,475722,1327,0.05,293.05,118905
0.0001,358,1.7751046419143677,43.19849598,1108,476990,1330,0.05,292.77,119222
0.0001,358,2.4817049503326416,44.90136474999999,1112,478466,1333,0.05,293.51,119591
0.0001,358,0.05286884307861328,42.49165106,1116,479569,1336,0.05,289.36,119867
0.0001,358,3.899531364440918,38.17019947000001,1120,480827,1339,0.05,287.88,120181
0.0001,359,0.08197329193353653,35.950128490000004,1124,482307,1343,0.05,292.07,120551
0.0001,359,2.8210208415985107,36.34928690000001,1128,483522,1346,0.05,290.36,120855
0.0001,359,0.914508581161499,37.23668987,1132,484523,1348,0.05,289.91,121105
0.0001,359,1.0764970779418945,38.86781354,1136,485422,1350,0.05,290.8,121330
0.0001,359,3.54484486579895,41.89259550999999,1140,486627,1352,0.05,289.79,121631
0.0001,359,0.1107957661151886,44.23120592,1144,488105,1356,0.05,294.34,122001
0.0001,360,1.1865156888961792,41.289337540000005,1148,489867,1360,0.05,300.49,122441
0.0001,360,0.28450843691825867,43.031871929999994,1152,490941,1363,0.05,302.75,122710
0.0001,360,2.9983580112457275,43.854742099999996,1156,492216,1365,0.05,305.38,123028
0.0001,360,0.49985194206237793,37.32147308,1160,493355,1368,0.05,303.24,123313
0.0001,360,0.8408775925636292,37.52416165,1164,494483,1370,0.05,307.55,123595
0.0001,360,0.5142812728881836,41.6727799,1168,496470,1376,0.05,318.52,124092
0.0001,361,1.8482866287231445,41.00238265000001,1172,497681,1378,0.05,318.06,124395
0.0001,361,3.0381383895874023,42.417690220000004,1176,499378,1382,0.05,325.53,124819
