rollout/ep_rew_mean,train/learning_rate,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/loss,rollout/exploration_rate
-167.46692276000002,0.0001,2796,11286,608,104,109.68,18,2.5265207290649414,0.7855659999999997
-169.34472784000002,0.0001,2909,11739,607,108,110.71,19,0.9669690132141113,0.7769590000000001
-169.00704989,0.0001,3046,12286,607,112,112.51,20,1.0288361310958862,0.7665659999999996
-167.98301894,0.0001,3142,12669,608,116,112.36,20,7.002885341644287,0.7592890000000003
-164.26736734000002,0.0001,3275,13201,607,120,112.94,21,0.9458011388778687,0.7491809999999997
-164.2375417,0.0001,3430,13821,607,124,116.29,22,0.7980318069458008,0.7374010000000005
-165.14560612999998,0.0001,3530,14223,607,128,115.63,23,5.044317722320557,0.7297630000000004
-164.64004823,0.0001,3619,14577,606,132,115.83,24,0.5453211069107056,0.7230369999999999
-166.86392591000003,0.0001,3731,15026,605,136,116.98,24,4.000194549560547,0.7145060000000003
-170.16888823000002,0.0001,3865,15564,604,140,118.89,25,0.275296151638031,0.7042839999999996
-168.55786118,0.0001,3990,16063,603,144,120.16,26,0.6276928186416626,0.6948030000000002
-169.79070895,0.0001,4149,16700,601,148,122.41,27,2.375352382659912,0.6827000000000001
-169.91342308000003,0.0001,4263,17154,600,152,123.48,28,2.1329851150512695,0.674074
-172.72986935,0.0001,4398,17695,600,156,124.96,29,1.0437074899673462,0.6637949999999997
-168.95278338,0.0001,4522,18191,601,160,125.1,30,0.21595221757888794,0.6543709999999998
-170.59727041999997,0.0001,4642,18670,601,164,126.19,31,0.616959810256958,0.6452699999999996
-166.60230407000003,0.0001,4785,19242,599,168,127.52,32,1.092795491218567,0.6344020000000004
-167.21396846,0.0001,4945,19883,598,172,121.5,33,1.4549311399459839,0.6222230000000003
-159.31856990999998,0.0001,5091,20466,596,176,123.07,34,0.708166241645813,0.6111460000000004
-161.47575943000004,0.0001,5229,21020,595,180,124.29,35,2.2189292907714844,0.6006200000000004
-161.81494393,0.0001,5374,21600,593,184,126.99,36,1.0604724884033203,0.5895999999999999
-154.99027121999998,0.0001,5491,22067,593,188,126.29,37,0.40423858165740967,0.580727
-155.35305874,0.0001,5687,22851,593,192,129.66,38,1.006060242652893,0.5658309999999999
-156.39516809,0.0001,5874,23600,590,196,132.25,39,1.0617311000823975,0.5515999999999999
-158.01361935,0.0001,6064,24358,588,200,135.74,41,0.5984814167022705,0.5371980000000003
-153.91160529,0.0001,6331,25425,584,204,141.39,43,0.9884754419326782,0.5169250000000005
-147.62415579,0.0001,6743,27076,567,208,153.37,47,2.760887622833252,0.4855560000000003
-144.70702474,0.0001,6910,27742,565,212,154.56,49,0.6395220160484314,0.47290200000000027
-145.20405053,0.0001,7049,28300,565,216,156.31,50,0.765549898147583,0.46230000000000016
-142.13490269,0.0001,7279,29220,562,220,160.19,51,1.00377357006073,0.44481999999999966
-143.60005821999997,0.0001,7558,30333,559,224,165.12,54,0.5125899314880371,0.4236730000000001
-143.16624314,0.0001,7848,31496,557,228,172.73,56,1.3184304237365723,0.4015759999999996
-145.1866211,0.0001,8111,32545,556,232,179.68,58,0.9442001581192017,0.38164500000000023
-145.58295485,0.0001,8529,34220,540,236,191.94,63,1.9395090341567993,0.3498199999999996
-144.43586517,0.0001,8762,35150,539,240,195.86,65,1.8517917394638062,0.33214999999999983
-144.44075985,0.0001,8951,35907,539,244,198.44,66,1.2832597494125366,0.3177669999999996
-148.05549327,0.0001,9189,36857,539,248,201.57,68,0.6378500461578369,0.29971699999999946
-153.24615483000002,0.0001,9372,37591,539,252,204.37,69,1.0894849300384521,0.28577100000000033
-149.91281341,0.0001,9851,39505,529,256,218.1,74,1.625333309173584,0.24940499999999988
-149.68916766,0.0001,10243,41074,519,260,228.83,79,1.722175121307373,0.21959400000000007
-145.05933474000003,0.0001,10572,42392,516,264,237.22,82,1.0295889377593994,0.19455200000000028
-147.41988564000002,0.0001,10745,43081,517,268,238.39,83,1.6998366117477417,0.18146100000000043
-150.49510553,0.0001,11054,44317,515,272,244.34,85,1.1579818725585938,0.15797700000000015
-155.45327860999998,0.0001,11329,45419,515,276,249.53,88,2.0029759407043457,0.13703900000000035
-156.99715890999997,0.0001,11594,46478,515,280,254.58,90,0.9751878380775452,0.11691799999999974
-162.73752108,0.0001,11884,47637,513,284,260.37,92,0.7554206848144531,0.09489700000000045
-158.05655397,0.0001,12314,49360,509,288,272.93,96,1.0450165271759033,0.06215999999999988
-157.75614595000002,0.0001,12618,50576,508,292,277.25,99,1.2931737899780273,0.05
-150.29889031000002,0.0001,13201,52906,501,296,293.06,105,1.4278266429901123,0.05
-147.77170067,0.0001,13646,54687,495,300,303.29,110,1.024501919746399,0.05
-151.28963442,0.0001,13915,55761,494,304,303.36,112,1.313466191291809,0.05
-153.73165372,0.0001,14396,57685,490,308,306.09,117,1.4418666362762451,0.05
-149.04321063999998,0.0001,14715,58961,489,312,312.19,120,3.077977180480957,0.05
-145.74139441,0.0001,15165,60761,486,316,324.61,124,1.664577841758728,0.05
-146.98977801,0.0001,15432,61832,485,320,326.12,127,0.23877209424972534,0.05
-144.84335855999998,0.0001,15667,62769,485,324,324.36,129,1.1780518293380737,0.05
-139.24291992,0.0001,15874,63597,485,328,321.01,130,1.149942398071289,0.05
-132.67885546,0.0001,16428,65816,480,332,332.71,137,0.42746129631996155,0.05
-127.90203436999998,0.0001,16725,67003,479,336,327.83,139,1.1502690315246582,0.05
-123.84408986999999,0.0001,17194,68878,475,340,337.28,144,1.765763759613037,0.05
-120.97341431000001,0.0001,17461,69947,475,344,340.4,147,1.966342568397522,0.05
-114.12287430999999,0.0001,17910,71743,470,348,348.86,152,0.9368250370025635,0.05
-100.43142446000002,0.0001,18196,72888,469,352,352.97,155,1.486933946609497,0.05
-100.35873014,0.0001,18631,74628,468,356,351.23,159,1.23085355758667,0.05
-100.64631308999998,0.0001,18895,75684,468,360,346.1,161,1.2341644763946533,0.05
-101.62036856,0.0001,19122,76589,468,364,341.97,163,1.1930230855941772,0.05
-95.89641347000001,0.0001,19424,77800,468,368,347.19,166,0.7534657120704651,0.05
-89.09656521999999,0.0001,19767,79172,467,372,348.55,169,0.8350236415863037,0.05
-82.35483985,0.0001,20082,80430,466,376,350.11,172,1.9376546144485474,0.05
-74.66986480999999,0.0001,20348,81496,466,380,350.18,174,1.657560110092163,0.05
-69.16636947,0.0001,20593,82474,467,384,348.37,176,1.417277455329895,0.05
-70.08121219,0.0001,20861,83546,466,388,341.86,178,2.3378355503082275,0.05
-64.05443163,0.0001,21299,85300,464,392,347.24,183,2.7446913719177246,0.05
-62.178054419999995,0.0001,21601,86507,464,396,336.01,186,1.1687142848968506,0.05
-54.5604243,0.0001,22077,88412,461,400,337.25,191,1.2750329971313477,0.05
-52.73116193,0.0001,22307,89329,461,404,335.68,193,0.6932443380355835,0.05
-49.58141571,0.0001,22495,90083,462,408,323.98,194,1.8209792375564575,0.05
-48.99129399999999,0.0001,22852,91512,461,412,325.51,198,0.7413097620010376,0.05
-45.440177029999994,0.0001,23077,92410,461,416,316.49,200,1.0392801761627197,0.05
-40.636137119999994,0.0001,23311,93346,461,420,315.14,202,0.4359717071056366,0.05
-39.599836950000004,0.0001,23588,94453,461,424,316.84,204,1.066476583480835,0.05
-39.951646419999996,0.0001,23811,95348,462,428,317.51,206,0.8582262992858887,0.05
-43.90214839,0.0001,24045,96281,462,432,304.65,208,1.4750921726226807,0.05
-46.086542879999996,0.0001,24398,97695,461,436,306.92,211,0.6214048862457275,0.05
-39.18904471,0.0001,24753,99115,461,440,302.37,214,1.249601125717163,0.05
-38.13967833999999,0.0001,25183,100836,457,444,308.89,220,2.7074332237243652,0.05
-32.512140259999995,0.0001,25436,101846,457,448,301.03,222,0.5184658765792847,0.05
-40.89654357,0.0001,25897,103692,455,452,308.04,227,0.42603644728660583,0.05
-39.837215369999996,0.0001,26175,104804,455,456,301.76,230,1.0248795747756958,0.05
-39.468437640000005,0.0001,26454,105919,455,460,302.35,232,1.408440351486206,0.05
-35.95119502000001,0.0001,26929,107817,451,464,312.28,238,0.6162319183349609,0.05
-37.56915907999999,0.0001,27707,110931,444,468,331.31,249,0.37276679277420044,0.05
-38.1768779,0.0001,28031,112228,444,472,330.56,252,1.893662452697754,0.05
-40.16496068000001,0.0001,28282,113231,444,476,328.01,254,1.7140076160430908,0.05
-44.19271058,0.0001,28733,115034,440,480,335.38,260,1.0327669382095337,0.05
-43.47390428,0.0001,29363,117555,435,484,350.81,269,0.7751885652542114,0.05
-43.85291805,0.0001,29809,119337,432,488,357.91,275,0.794838547706604,0.05
-47.649374480000006,0.0001,30599,122499,427,492,371.99,286,0.45399969816207886,0.05
-52.09991408,0.0001,31246,125085,425,496,385.78,294,0.33952096104621887,0.05
-55.77838773999999,0.0001,31749,127100,424,500,386.88,299,1.2188434600830078,0.05
-49.56868446000001,0.0001,32227,129010,423,504,396.81,304,0.3006132245063782,0.05
-43.588100190000006,0.0001,32529,130218,424,508,401.35,306,2.4652278423309326,0.05
-50.707811330000006,0.0001,32962,131950,422,512,404.38,312,2.2536983489990234,0.05
-51.76094444000001,0.0001,33236,133048,423,516,406.38,314,0.10239297896623611,0.05
-47.754698259999984,0.0001,33619,134579,423,520,412.33,317,0.1787041872739792,0.05
-45.972082,0.0001,33868,135576,423,524,411.23,319,1.6131186485290527,0.05
-41.75079992,0.0001,34346,137487,422,528,421.39,325,2.395881175994873,0.05
-39.84473826000001,0.0001,34964,139957,420,532,436.76,332,0.6944015026092529,0.05
-39.536691590000004,0.0001,35565,142364,419,536,446.69,339,2.3727102279663086,0.05
-44.02217941,0.0001,36073,144396,418,540,452.81,345,1.6580629348754883,0.05
-39.71960117,0.0001,36849,147499,415,544,466.63,355,0.3042876720428467,0.05
-37.866479090000006,0.0001,37127,148609,415,548,467.63,357,2.2082104682922363,0.05
-34.027284030000004,0.0001,37536,150248,413,552,465.56,363,2.476374864578247,0.05
-34.379724169999996,0.0001,37926,151807,412,556,470.03,367,0.476249635219574,0.05
-32.02921381,0.0001,38502,154110,411,560,481.91,374,0.7667939066886902,0.05
-36.4041588,0.0001,39356,157526,409,564,497.09,385,2.322634696960449,0.05
-30.387737669999993,0.0001,40055,160321,406,568,493.9,394,0.7439536452293396,0.05
-29.390549029999992,0.0001,40838,163455,405,572,512.27,403,0.8312782049179077,0.05
-26.070046489999996,0.0001,41458,165933,401,576,527.02,412,1.123270869255066,0.05
-27.454009199999994,0.0001,42458,169933,398,580,548.99,425,0.3290948271751404,0.05
-27.322087569999997,0.0001,43458,173933,396,584,563.78,438,0.45509102940559387,0.05
-27.85014676,0.0001,44458,177933,393,588,585.96,452,0.5209989547729492,0.05
-18.600402279999997,0.0001,45044,180277,392,592,577.78,459,0.6376487016677856,0.05
-17.165965719999996,0.0001,45648,182693,391,596,576.08,467,0.6880812644958496,0.05
-21.35290738,0.0001,46372,185590,389,600,584.9,476,0.45228782296180725,0.05
-23.11371944,0.0001,47204,188917,388,604,599.07,486,0.2928179204463959,0.05
-26.07543146,0.0001,48102,192509,386,608,622.91,498,0.5879804491996765,0.05
-24.54570545,0.0001,48996,196088,385,612,641.38,509,0.3362010717391968,0.05
-28.004305260000002,0.0001,49949,199900,383,616,668.52,521,0.35898536443710327,0.05
-37.25396363,0.0001,50949,203900,381,620,693.21,533,0.5111750364303589,0.05
-37.93550001,0.0001,51865,207564,381,624,719.88,544,0.15857139229774475,0.05
-42.74002270999999,0.0001,52865,211564,379,628,740.77,558,0.5625653266906738,0.05
-40.25869372,0.0001,53680,214823,378,632,748.66,566,0.26151204109191895,0.05
-38.58264373,0.0001,54578,218414,377,636,760.5,577,0.32230302691459656,0.05
-42.964235450000004,0.0001,55486,222048,376,640,776.52,589,0.4016982614994049,0.05
-46.70906703000001,0.0001,56486,226048,375,644,785.49,601,0.3435448706150055,0.05
-52.05917912999999,0.0001,57486,230048,374,648,814.39,614,0.27956798672676086,0.05
-52.51424110999999,0.0001,58486,234048,373,652,838.0,625,0.36284226179122925,0.05
-52.87975774,0.0001,59486,238048,373,656,862.41,637,0.27972882986068726,0.05
-53.4025558,0.0001,60467,241969,372,660,878.59,650,0.17538946866989136,0.05
-50.70414519,0.0001,61383,245635,371,664,881.09,661,2.833405017852783,0.05
-52.70999311,0.0001,62302,249311,370,668,889.9,672,0.32169145345687866,0.05
-51.89246238999999,0.0001,63253,253116,369,672,896.61,685,0.318261981010437,0.05
-53.83472879,0.0001,64117,256571,368,676,906.38,696,0.36816567182540894,0.05
-50.197913639999996,0.0001,65007,260129,367,680,901.96,707,0.4668848216533661,0.05
-45.73141082,0.0001,65732,263032,367,684,890.99,716,0.12000714242458344,0.05
-42.07639083,0.0001,66565,266362,366,688,884.29,725,0.1576356589794159,0.05
-50.71285748000001,0.0001,67470,269984,365,692,897.07,738,0.23215632140636444,0.05
-50.26080097999999,0.0001,68046,272288,365,696,895.95,745,1.0877327919006348,0.05
-47.3680548,0.0001,68821,275385,364,700,897.95,754,0.30137377977371216,0.05
-45.03492358999999,0.0001,69511,278146,364,704,892.29,762,0.5721914768218994,0.05
-43.825806560000004,0.0001,70019,280177,364,708,876.68,767,0.9866604804992676,0.05
-45.07379089,0.0001,70388,281653,364,712,855.65,771,1.434810757637024,0.05
-42.77970695999999,0.0001,71176,284808,364,716,849.08,782,0.13659006357192993,0.05
-37.35766192,0.0001,71579,286419,364,720,825.19,786,0.354070246219635,0.05
-37.45353155,0.0001,72031,288225,363,724,806.61,792,0.3181905746459961,0.05
-33.34012722,0.0001,72767,291171,362,728,796.07,802,0.32673150300979614,0.05
-36.18950316,0.0001,73198,292893,362,732,780.7,806,0.5793818831443787,0.05
-33.97434312,0.0001,73681,294826,362,736,764.12,812,0.28522008657455444,0.05
-34.237042939999995,0.0001,74198,296895,362,740,748.47,819,0.36142367124557495,0.05
-33.56167754,0.0001,74533,298233,362,744,721.85,822,2.961831569671631,0.05
-31.771179599999993,0.0001,75108,300535,362,748,704.87,829,0.9516868591308594,0.05
-30.65382837,0.0001,75393,301673,362,752,676.25,831,0.3887491226196289,0.05
-30.11934371,0.0001,76091,304467,361,756,664.19,842,0.2293858826160431,0.05
-25.145118200000002,0.0001,76638,306653,361,760,646.84,848,1.6841709613800049,0.05
-26.966490019999995,0.0001,77235,309043,360,764,634.08,856,0.18084308505058289,0.05
-24.643145759999996,0.0001,77555,310322,360,768,610.11,859,0.3297426998615265,0.05
-26.83536753,0.0001,77948,311894,360,772,587.78,864,0.21112263202667236,0.05
-27.816822769999998,0.0001,78180,312821,360,776,562.5,866,0.8140963315963745,0.05
-30.92931501000001,0.0001,78397,313691,361,780,535.62,868,0.27659136056900024,0.05
-35.97703507000001,0.0001,78570,314381,361,784,513.49,869,0.3456055223941803,0.05
-40.1002463,0.0001,78791,315267,361,788,489.05,871,2.1512491703033447,0.05
-40.560503430000004,0.0001,78989,316060,361,792,460.76,873,0.239037424325943,0.05
-36.72304882,0.0001,79609,318537,361,796,462.49,880,0.32275983691215515,0.05
-36.511714409999996,0.0001,80024,320198,361,800,448.13,885,1.536460518836975,0.05
-41.44320415,0.0001,80182,320831,361,804,426.85,886,1.3631653785705566,0.05
-40.91167112000001,0.0001,80538,322253,361,808,420.76,890,0.5218086838722229,0.05
-37.25490303000001,0.0001,80800,323303,362,812,416.5,892,1.5374106168746948,0.05
-36.84608542000001,0.0001,81040,324264,362,816,394.56,895,1.5636231899261475,0.05
-41.579169470000004,0.0001,81259,325139,362,820,387.2,896,0.13406333327293396,0.05
-40.150573210000005,0.0001,81618,326573,362,824,383.48,900,1.249788761138916,0.05
-40.87305043,0.0001,82376,329608,361,828,384.37,910,0.3291681408882141,0.05
-35.88820744,0.0001,82889,331657,361,832,387.64,916,1.4893896579742432,0.05
-36.742451370000005,0.0001,83132,332632,362,836,378.06,918,0.8780069351196289,0.05
-30.846660180000008,0.0001,83471,333987,362,840,370.92,921,0.2704092860221863,0.05
-29.268188470000005,0.0001,83676,334806,362,844,365.73,923,0.33863604068756104,0.05
-29.36720386,0.0001,83855,335521,362,848,349.86,925,0.7865802049636841,0.05
-22.55925533,0.0001,84271,337188,362,852,355.15,929,3.791952133178711,0.05
-21.12814349,0.0001,84925,339804,362,856,353.37,936,0.5529710054397583,0.05
-20.461166500000004,0.0001,85215,340961,362,860,343.08,939,0.9203391075134277,0.05
-18.065927110000004,0.0001,85778,343213,362,864,341.7,947,0.217445969581604,0.05
-18.73880013,0.0001,86175,344801,362,868,344.79,951,2.002310037612915,0.05
-19.18586736,0.0001,86481,346026,362,872,341.32,955,1.1460826396942139,0.05
-14.302792060000003,0.0001,86952,347912,361,876,350.91,961,0.4724076986312866,0.05
-8.28463904,0.0001,87280,349223,361,880,355.32,964,1.5048072338104248,0.05
-8.10432024,0.0001,87643,350674,361,884,362.93,968,0.7172081470489502,0.05
-3.9158403100000005,0.0001,88154,352717,361,888,374.5,974,0.07881016284227371,0.05
-3.4402375000000007,0.0001,88610,354544,361,892,384.84,979,0.5756415128707886,0.05
-8.39577006,0.0001,88932,355829,361,896,372.92,983,0.1454930603504181,0.05
-11.499320390000001,0.0001,89146,356685,362,900,364.87,984,0.2101026177406311,0.05
-8.33697457,0.0001,89728,359015,361,904,381.84,992,1.6287833452224731,0.05
-11.256607859999999,0.0001,90110,360541,361,908,382.88,996,1.8125734329223633,0.05
-11.753579030000001,0.0001,90465,361964,361,912,386.61,1000,1.110792875289917,0.05
-11.186035850000001,0.0001,90723,362995,361,916,387.31,1002,0.6500667929649353,0.05
-7.4614064199999985,0.0001,91575,366403,361,920,412.64,1014,0.32251468300819397,0.05
-10.863858670000003,0.0001,91934,367840,361,924,412.67,1018,2.028550148010254,0.05
-14.212785769999998,0.0001,92142,368670,361,928,390.62,1019,3.734814167022705,0.05
-19.592223790000002,0.0001,92583,370434,361,932,387.77,1024,0.5202409029006958,0.05
-19.57881125,0.0001,92940,371863,361,936,392.31,1028,0.22617469727993011,0.05
-23.287109140000002,0.0001,93506,374125,361,940,401.38,1035,0.7005225419998169,0.05
-26.1180607,0.0001,93777,375212,361,944,404.06,1038,0.2539832592010498,0.05
-24.552558949999998,0.0001,94186,376847,361,948,413.26,1042,0.07823072373867035,0.05
-34.08857309,0.0001,94487,378050,361,952,408.62,1045,0.27569833397865295,0.05
-33.2157253,0.0001,94929,379817,361,956,400.13,1049,2.7298550605773926,0.05
-29.996296920000006,0.0001,95413,381754,361,960,407.93,1055,0.1454465389251709,0.05
-28.2803939,0.0001,95819,383380,361,964,401.67,1059,3.801328659057617,0.05
-28.500186909999996,0.0001,96240,385064,361,968,402.63,1064,2.9630982875823975,0.05
-26.747938799999996,0.0001,96701,386907,361,972,408.81,1069,0.005465731956064701,0.05
-30.141719329999997,0.0001,97198,388896,361,976,409.84,1075,0.16330675780773163,0.05
-36.90691746,0.0001,97477,390011,361,980,407.88,1077,1.8112273216247559,0.05
-34.64763944,0.0001,97910,391741,361,984,410.67,1083,0.6738370060920715,0.05
-34.371011409999994,0.0001,98247,393091,361,988,403.74,1086,0.4135436415672302,0.05
-27.242401329999996,0.0001,98785,395243,361,992,406.99,1092,0.6352825164794922,0.05
-30.587164279999996,0.0001,99335,397441,361,996,416.12,1098,1.5729777812957764,0.05
-27.57780181,0.0001,99639,398658,361,1000,419.73,1101,4.793603897094727,0.05
-22.398911049999995,0.0001,100124,400600,361,1004,415.85,1106,1.9576094150543213,0.05
-18.822604249999994,0.0001,100403,401715,362,1008,411.74,1109,2.7992191314697266,0.05
-17.725152689999994,0.0001,100653,402716,362,1012,407.52,1111,0.16609138250350952,0.05
-17.61514183,0.0001,101024,404198,362,1016,412.03,1115,0.3101850748062134,0.05
-21.848551389999994,0.0001,101225,405004,362,1020,386.01,1117,0.33488571643829346,0.05
-22.922932570000004,0.0001,101763,407154,362,1024,393.14,1123,0.06843991577625275,0.05
-19.27763396,0.0001,102369,409580,362,1028,409.1,1131,0.9067318439483643,0.05
-15.478072039999997,0.0001,102980,412021,361,1032,415.87,1138,0.47298523783683777,0.05
-18.27729161,0.0001,103623,414594,362,1036,427.31,1145,1.973827600479126,0.05
-16.242668390000002,0.0001,103925,415803,362,1040,416.78,1148,0.214956596493721,0.05
-12.434659539999998,0.0001,104416,417766,361,1044,425.54,1154,0.012281886301934719,0.05
-13.121214609999997,0.0001,105045,420282,361,1048,434.35,1161,1.1787540912628174,0.05
-7.010577990000002,0.0001,105304,421318,361,1052,432.68,1164,0.1537049412727356,0.05
-7.423482679999999,0.0001,105614,422558,361,1056,427.41,1167,2.7033205032348633,0.05
-13.417789890000002,0.0001,106257,425132,361,1060,433.78,1175,5.320466995239258,0.05
-14.796723650000004,0.0001,106592,426470,361,1064,430.9,1178,2.189579486846924,0.05
-17.49995832,0.0001,106767,427169,361,1068,421.05,1180,1.2503058910369873,0.05
-16.4936421,0.0001,106971,427986,362,1072,410.79,1182,0.250855028629303,0.05
-15.710382529999997,0.0001,107342,429469,362,1076,405.73,1185,2.1264398097991943,0.05
-11.667001169999999,0.0001,107580,430424,362,1080,404.13,1187,4.237705230712891,0.05
-14.147522269999994,0.0001,108035,432244,362,1084,405.03,1193,3.26716947555542,0.05
-19.053812199999996,0.0001,108381,433626,362,1088,405.35,1196,0.1898866593837738,0.05
-20.600656389999997,0.0001,108783,435235,362,1092,399.92,1200,0.0810052752494812,0.05
-13.389593129999998,0.0001,109082,436431,362,1096,389.9,1203,0.17518818378448486,0.05
-14.229009439999997,0.0001,109478,438014,362,1100,393.56,1208,0.13375921547412872,0.05
-17.12297743,0.0001,110026,440206,362,1104,396.06,1214,0.2685195803642273,0.05
-19.436038009999997,0.0001,110230,441023,362,1108,393.08,1216,0.16364094614982605,0.05
-17.51549589,0.0001,110649,442698,362,1112,399.82,1220,1.4175395965576172,0.05
-15.104019819999998,0.0001,111173,444793,362,1116,405.95,1226,1.0937132835388184,0.05
-7.407412369999999,0.0001,111730,447023,362,1120,420.19,1232,4.101896286010742,0.05
-1.2799397300000013,0.0001,112385,449642,362,1124,424.88,1240,2.8758907318115234,0.05
0.8475990999999968,0.0001,113024,452200,361,1128,426.2,1249,1.6617759466171265,0.05
4.534918429999996,0.0001,113381,453628,362,1132,416.07,1252,1.3980555534362793,0.05
14.640784599999996,0.0001,113940,455864,361,1136,412.7,1259,1.7467617988586426,0.05
19.07957599,0.0001,114218,456976,361,1140,411.73,1262,1.0718014240264893,0.05
22.441041719999998,0.0001,114761,459146,361,1144,413.8,1268,0.9039156436920166,0.05
24.122289989999995,0.0001,115112,460551,361,1148,402.69,1272,0.10236673057079315,0.05
18.88257462,0.0001,115740,463061,361,1152,417.43,1280,0.0731738954782486,0.05
19.530149679999997,0.0001,116229,465019,361,1156,424.61,1285,0.360023558139801,0.05
19.027161309999997,0.0001,116495,466081,361,1160,409.49,1288,1.9835456609725952,0.05
16.382671010000003,0.0001,116912,467752,361,1164,412.82,1292,0.03321763500571251,0.05
17.270080410000002,0.0001,117149,468700,361,1168,415.31,1294,0.2495453953742981,0.05
17.204393370000002,0.0001,117613,470554,362,1172,425.68,1299,0.7136127948760986,0.05
17.025303609999995,0.0001,117946,471887,362,1176,424.18,1302,1.8190698623657227,0.05
14.863729719999998,0.0001,118106,472528,362,1180,421.04,1304,2.665531873703003,0.05
17.570244049999996,0.0001,118347,473492,362,1184,412.48,1306,2.5989770889282227,0.05
24.583264469999996,0.0001,118805,475323,362,1188,416.97,1311,0.3411528468132019,0.05
24.577068239999996,0.0001,119099,476498,362,1192,412.63,1313,0.1545025259256363,0.05
18.865254569999998,0.0001,119295,477283,362,1196,408.52,1315,3.7679855823516846,0.05
23.41487594,0.0001,119675,478804,363,1200,407.9,1318,0.09190201759338379,0.05
24.65076945,0.0001,119966,479967,363,1204,397.61,1321,1.583603024482727,0.05
24.533888400000002,0.0001,120380,481621,363,1208,405.98,1325,0.23003041744232178,0.05
24.103406339999996,0.0001,120686,482847,363,1212,401.49,1328,0.23186282813549042,0.05
23.112669269999998,0.0001,121093,484474,363,1216,396.81,1332,1.5040515661239624,0.05
21.34638419,0.0001,121332,485431,363,1220,384.08,1334,1.9657304286956787,0.05
25.11583201,0.0001,121773,487194,363,1224,375.52,1338,0.789348304271698,0.05
23.200956990000005,0.0001,122098,488493,364,1228,362.93,1341,0.23239976167678833,0.05
23.09176491,0.0001,122727,491011,364,1232,373.83,1347,1.6213754415512085,0.05
16.69953159,0.0001,123010,492143,364,1236,362.79,1349,0.16593819856643677,0.05
14.511249379999999,0.0001,123464,493960,365,1240,369.84,1353,0.07890434563159943,0.05
12.165200220000004,0.0001,123894,495679,365,1244,365.33,1356,0.013110563158988953,0.05
12.74520143,0.0001,124139,496660,365,1248,361.09,1358,0.08152638375759125,0.05
15.050496299999999,0.0001,124431,497825,365,1252,347.64,1360,0.7882710695266724,0.05
12.62414591,0.0001,124759,499139,365,1256,341.2,1364,0.16209417581558228,0.05
