train/learning_rate,time/fps,train/loss,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates
0.0001,399,0.9752248525619507,-23.70112891,404,115116,288,0.05,431.79,28753
0.0001,396,0.638485848903656,-23.4443257,408,118160,297,0.05,451.32,29514
0.0001,395,0.5489379167556763,-28.140814849999998,412,120746,305,0.05,459.6,30161
0.0001,391,0.502827525138855,-34.35233252999999,416,123962,316,0.05,473.41,30965
0.0001,388,0.35111203789711,-45.28080255,420,127311,328,0.05,482.12,31802
0.0001,386,0.2679702043533325,-39.29929293,424,129305,334,0.05,476.98,32301
0.0001,385,0.4980364143848419,-42.72154477,428,131092,339,0.05,479.52,32747
0.0001,383,0.3377487063407898,-45.27528712000001,432,133681,348,0.05,494.33,33395
0.0001,380,0.27628493309020996,-46.49027689,436,136879,359,0.05,513.82,34194
0.0001,379,0.3812771439552307,-45.82297994,440,140046,369,0.05,529.98,34986
0.0001,378,0.43009039759635925,-44.94974630000001,444,142537,376,0.05,537.31,35609
0.0001,377,0.33521175384521484,-45.05685673999999,448,144113,381,0.05,534.97,36003
0.0001,376,0.37494945526123047,-47.983030530000015,452,147421,391,0.05,551.31,36830
0.0001,376,0.6765526533126831,-45.777179540000006,456,149299,396,0.05,554.37,37299
0.0001,374,0.500292181968689,-48.674118799999995,460,152511,406,0.05,570.8,38102
0.0001,373,0.47011253237724304,-54.72999935000001,464,155679,416,0.05,588.34,38894
0.0001,372,0.2436736822128296,-56.18387995999999,468,158114,424,0.05,595.2,39503
0.0001,371,0.6115229725837708,-54.33573136,472,161545,435,0.05,613.91,40361
0.0001,369,0.415103018283844,-57.27481030999999,476,164783,446,0.05,636.93,41170
0.0001,367,0.27560746669769287,-60.127425020000004,480,168783,459,0.05,651.63,42170
0.0001,365,0.5672603845596313,-61.11353230999999,484,172783,473,0.05,670.82,43170
0.0001,364,0.32379576563835144,-58.01128748999999,488,176052,483,0.05,679.77,43987
0.0001,364,0.42991477251052856,-55.540929799999994,492,178677,490,0.05,688.88,44644
0.0001,361,0.33191442489624023,-53.35782004000001,496,182677,504,0.05,708.73,45644
0.0001,359,0.28832900524139404,-56.314944239999996,500,186677,518,0.05,736.99,46644
0.0001,358,0.30229708552360535,-54.62512626000001,504,190677,531,0.05,755.61,47644
0.0001,356,0.24280671775341034,-56.62216559999999,508,194677,545,0.05,765.17,48644
0.0001,354,0.31135720014572144,-55.975098629999984,512,198677,560,0.05,779.31,49644
0.0001,354,0.6078771948814392,-51.98390058000001,516,202677,572,0.05,787.15,50644
0.0001,352,0.2905726432800293,-49.36811044,520,206677,586,0.05,793.66,51644
0.0001,351,0.4016098976135254,-53.066687869999996,524,209873,596,0.05,805.68,52443
0.0001,351,0.31764891743659973,-48.40592082,528,212583,605,0.05,814.91,53120
0.0001,350,0.3203080892562866,-45.59503951000001,532,215983,616,0.05,823.02,53970
0.0001,349,0.27482420206069946,-44.45759900000001,536,219983,629,0.05,831.04,54970
0.0001,349,0.34160128235816956,-43.177557320000005,540,222399,636,0.05,823.53,55574
0.0001,349,0.16874264180660248,-44.15306095000001,544,224794,643,0.05,822.57,56173
0.0001,348,0.35765451192855835,-44.08823720999999,548,228303,654,0.05,841.9,57050
0.0001,347,0.4342159330844879,-38.435812219999995,552,231375,665,0.05,839.54,57818
0.0001,347,0.34005284309387207,-32.38115356,556,233854,672,0.05,845.55,58438
0.0001,346,0.40720394253730774,-29.783462280000002,560,236752,682,0.05,842.41,59162
0.0001,346,3.6530327796936035,-24.17425349,564,238789,688,0.05,831.1,59672
0.0001,346,0.42148932814598083,-16.974663140000004,568,241706,697,0.05,835.92,60401
0.0001,346,0.5289227962493896,-15.79344649,572,243648,702,0.05,821.03,60886
0.0001,346,0.25687292218208313,-11.661922209999995,576,246189,710,0.05,814.06,61522
0.0001,345,3.032940626144409,-8.560624439999996,580,248530,718,0.05,797.47,62107
0.0001,345,1.3648672103881836,-7.894571869999998,584,250908,725,0.05,781.25,62701
0.0001,345,0.4431634545326233,-4.6057624100000005,588,254322,736,0.05,782.7,63555
0.0001,345,3.263082265853882,-3.51779627,592,255500,738,0.05,768.23,63849
0.0001,346,0.6407946348190308,5.40440121,596,258377,746,0.05,757.0,64569
0.0001,346,0.4735415577888489,11.963374040000001,600,261143,754,0.05,744.66,65260
0.0001,346,0.7847371697425842,14.711710560000002,604,263069,759,0.05,723.92,65742
0.0001,346,0.3834949731826782,18.115393910000005,608,264272,762,0.05,695.95,66042
0.0001,346,0.624998152256012,19.425336950000002,612,265837,766,0.05,671.6,66434
0.0001,346,0.48451197147369385,24.751792969999997,616,267306,770,0.05,646.29,66801
0.0001,347,0.21831464767456055,26.67931745,620,269404,776,0.05,627.27,67325
0.0001,347,0.3859631419181824,26.72222515,624,270902,780,0.05,610.29,67700
0.0001,347,0.29459160566329956,23.90350111,628,271680,781,0.05,590.97,67894
0.0001,347,0.8018337488174438,31.044617090000003,632,273998,787,0.05,580.15,68474
0.0001,348,0.5234160423278809,40.14866668999999,636,276131,793,0.05,561.48,69007
0.0001,348,0.37511566281318665,45.89339841,640,278253,798,0.05,558.54,69538
0.0001,348,0.9445245862007141,50.26625720999999,644,279775,803,0.05,549.81,69918
0.0001,348,0.16458512842655182,55.704081349999996,648,282025,809,0.05,537.22,70481
0.0001,348,0.14102689921855927,58.73551738000001,652,283518,813,0.05,521.43,70854
0.0001,348,0.1482044756412506,60.321566700000005,656,285748,818,0.05,518.94,71411
0.0001,348,0.25529611110687256,62.27640866000001,660,287916,825,0.05,511.64,71953
0.0001,348,4.774460315704346,61.61785589,664,289815,830,0.05,510.26,72428
0.0001,349,0.29576146602630615,61.49955701,668,291807,835,0.05,501.01,72926
0.0001,349,0.19197610020637512,58.88440169,672,293072,838,0.05,494.24,73242
0.0001,349,1.2795073986053467,58.681856149999994,676,294293,842,0.05,481.04,73548
0.0001,349,0.32041674852371216,65.38513328,680,296167,846,0.05,476.37,74016
0.0001,350,0.24231427907943726,66.35625655999999,684,297117,848,0.05,462.09,74254
0.0001,350,0.7368228435516357,64.09224379,688,299110,853,0.05,447.88,74752
0.0001,350,2.418304920196533,65.65150799,692,300937,858,0.05,454.37,75209
0.0001,350,0.43846890330314636,66.32868051999999,696,303769,866,0.05,453.92,75917
0.0001,350,1.8920109272003174,64.84447091000001,700,305441,870,0.05,442.98,76335
0.0001,350,0.1896761804819107,69.45417285,704,307775,877,0.05,447.06,76918
0.0001,350,0.12174563109874725,71.10332491999999,708,309409,882,0.05,451.37,77327
0.0001,350,0.3530758023262024,75.37989412,712,311317,888,0.05,454.8,77804
0.0001,350,0.12083287537097931,73.03546143,716,312498,891,0.05,451.92,78099
0.0001,350,3.084974765777588,77.65014764,720,314416,896,0.05,450.12,78578
0.0001,351,0.2262767255306244,84.33978626,724,315719,899,0.05,448.17,78904
0.0001,351,0.20694515109062195,85.58787658,728,316710,901,0.05,450.3,79152
0.0001,351,0.282808393239975,85.52478586,732,318669,906,0.05,446.71,79642
0.0001,351,0.9160767197608948,82.07880778999998,736,320465,911,0.05,443.34,80091
0.0001,351,0.1552133858203888,75.78487993000002,740,321489,913,0.05,432.36,80347
0.0001,351,0.40740957856178284,75.1874451,744,323144,918,0.05,433.69,80760
0.0001,352,0.29484450817108154,73.55568365,748,324876,922,0.05,428.51,81193
0.0001,352,0.25387322902679443,69.52596926,752,326155,925,0.05,426.37,81513
0.0001,352,0.24949350953102112,66.41533926,756,327309,928,0.05,415.61,81802
0.0001,352,0.20397070050239563,66.51474415000001,760,329627,934,0.05,417.11,82381
0.0001,352,0.7717224955558777,72.47024014,764,331652,940,0.05,418.37,82887
0.0001,352,0.3318917751312256,73.77877577999999,768,333653,946,0.05,418.46,83388
0.0001,352,0.26454880833625793,75.73575322,772,334902,949,0.05,418.3,83700
0.0001,352,0.21806947886943817,79.92805174,776,336793,954,0.05,425.0,84173
0.0001,352,0.8472957015037537,73.36880972000002,780,337838,957,0.05,416.71,84434
0.0001,353,0.46288788318634033,77.65074785,784,339516,961,0.05,423.99,84853
0.0001,353,0.20827127993106842,79.37354413,788,340926,964,0.05,418.16,85206
0.0001,353,1.279214859008789,77.78201675,792,342133,967,0.05,411.96,85508
0.0001,353,1.1822015047073364,75.32452357999999,796,343508,971,0.05,397.39,85851
0.0001,353,0.9743696451187134,74.30777207,800,344755,974,0.05,393.14,86163
0.0001,354,0.28473153710365295,66.84016150000001,804,345579,975,0.05,378.04,86369
0.0001,354,0.7426584362983704,65.26004177,808,346898,979,0.05,374.89,86699
0.0001,354,0.1494850069284439,60.26690141,812,347775,980,0.05,364.58,86918
0.0001,354,2.516092538833618,59.10693346,816,348694,982,0.05,361.96,87148
0.0001,354,5.102292537689209,55.55772786000001,820,349860,985,0.05,354.44,87439
0.0001,355,1.8442890644073486,51.20339396,824,350868,988,0.05,351.49,87691
0.0001,355,1.2284824848175049,54.43115717,828,351948,990,0.05,352.38,87961
0.0001,355,1.2641278505325317,48.83557046,832,353061,992,0.05,343.92,88240
0.0001,355,0.2703784108161926,48.48988681,836,354242,995,0.05,337.77,88535
0.0001,356,0.16546949744224548,50.569336199999995,840,355245,997,0.05,337.56,88786
0.0001,356,1.6872512102127075,47.98566684999999,844,356206,999,0.05,330.62,89026
0.0001,356,2.489262819290161,49.57951597999999,848,357463,1002,0.05,325.87,89340
0.0001,356,0.17102521657943726,52.63768414000001,852,358578,1005,0.05,324.23,89619
0.0001,356,0.21475672721862793,56.0843566,856,359656,1007,0.05,323.47,89888
0.0001,357,1.2042895555496216,58.38360447,860,361002,1010,0.05,313.75,90225
0.0001,357,0.43528658151626587,48.20704579,864,361760,1012,0.05,301.08,90414
0.0001,357,0.18871906399726868,44.12396845999999,868,362887,1015,0.05,292.34,90696
0.0001,357,0.16222593188285828,50.18151252,872,364634,1019,0.05,297.32,91133
0.0001,357,0.262422114610672,44.07870277000001,876,365560,1021,0.05,287.67,91364
0.0001,357,1.1805815696716309,46.065789160000016,880,366685,1024,0.05,288.47,91646
0.0001,358,0.14959964156150818,46.11380953999999,884,367828,1027,0.05,283.12,91931
0.0001,358,0.21494464576244354,45.33019121,888,368841,1029,0.05,279.15,92185
0.0001,358,2.3261163234710693,46.03886455999999,892,370401,1033,0.05,282.68,92575
0.0001,358,1.5420875549316406,46.16966424,896,371529,1035,0.05,280.21,92857
0.0001,358,0.23772265017032623,49.00303736000001,900,372795,1038,0.05,280.4,93173
0.0001,359,0.46049249172210693,55.741141559999996,904,375005,1044,0.05,294.26,93726
0.0001,359,0.17852818965911865,55.92715109999999,908,376131,1047,0.05,292.33,94007
0.0001,359,0.5424284934997559,58.23506871999999,912,377218,1049,0.05,294.43,94279
0.0001,359,1.3116235733032227,60.815107949999984,916,378433,1052,0.05,297.39,94583
0.0001,359,0.1737050563097,65.5761414,920,379566,1055,0.05,297.06,94866
0.0001,359,0.5088019967079163,61.15392256999999,924,380425,1057,0.05,295.57,95081
0.0001,360,1.2947187423706055,60.16028032,928,382066,1061,0.05,301.18,95491
0.0001,360,0.9704076051712036,63.873133759999995,932,383529,1064,0.05,304.68,95857
0.0001,360,1.9984740018844604,59.9469307,936,384710,1067,0.05,304.68,96152
0.0001,360,0.17498794198036194,66.04274428,940,385975,1070,0.05,307.3,96468
0.0001,360,0.9882804751396179,68.56798979,944,387557,1074,0.05,313.51,96864
0.0001,360,0.46534740924835205,71.87064828000001,948,389637,1080,0.05,321.74,97384
0.0001,360,0.7244600653648376,73.93947294,952,391268,1084,0.05,326.9,97791
0.0001,360,1.3784382343292236,74.26269718,956,392476,1087,0.05,328.2,98093
0.0001,360,0.19851763546466827,75.60729345000003,960,393511,1090,0.05,325.09,98352
0.0001,360,0.14780837297439575,80.83505154000001,964,394639,1093,0.05,328.79,98634
0.0001,361,0.19330570101737976,85.08727951,968,396469,1098,0.05,335.82,99092
0.0001,361,0.2222946286201477,79.37579275999998,972,397598,1100,0.05,329.64,99374
0.0001,361,0.2921508550643921,82.95397018999998,976,399120,1104,0.05,335.6,99754
0.0001,361,0.3110074996948242,86.38450080999999,980,400830,1109,0.05,341.45,100182
0.0001,361,2.166314125061035,84.31007599,984,401951,1111,0.05,341.23,100462
0.0001,361,4.19464111328125,87.39012768999997,988,403573,1115,0.05,347.32,100868
0.0001,361,0.13426199555397034,82.05511335,992,404541,1117,0.05,341.4,101110
0.0001,361,0.9349403977394104,79.02668626000002,996,405534,1120,0.05,340.05,101358
0.0001,362,0.4758577346801758,78.08581292,1000,406500,1122,0.05,337.05,101599
0.0001,362,0.23010818660259247,73.9881844,1004,407309,1124,0.05,323.04,101802
0.0001,362,3.5377886295318604,76.60945139,1008,408821,1127,0.05,326.9,102180
0.0001,362,1.6020660400390625,76.80628876,1012,410076,1130,0.05,328.58,102493
0.0001,362,0.1710549294948578,74.45781118999999,1016,410783,1132,0.05,323.5,102670
0.0001,362,2.5228426456451416,71.31525865,1020,411914,1135,0.05,323.48,102953
0.0001,362,0.25245779752731323,76.60438884,1024,413227,1138,0.05,328.02,103281
0.0001,362,0.19472536444664001,73.87970068999999,1028,414491,1141,0.05,324.25,103597
0.0001,363,0.9607685804367065,70.95746339,1032,415584,1144,0.05,320.55,103870
0.0001,363,1.1185787916183472,76.38211197,1036,417597,1149,0.05,328.87,104374
0.0001,363,3.9089412689208984,67.9645891,1040,418556,1151,0.05,325.81,104613
0.0001,363,0.07103584706783295,66.58655714999999,1044,419435,1154,0.05,318.78,104833
0.0001,363,0.10599802434444427,59.70057479,1048,420284,1156,0.05,306.47,105045
0.0001,363,0.17302003502845764,56.34925701,1052,421850,1159,0.05,305.82,105437
0.0001,363,0.8096773028373718,52.098006919999996,1056,422762,1162,0.05,302.86,105665
0.0001,363,1.1349631547927856,51.773337200000014,1060,424142,1165,0.05,306.31,106010
0.0001,364,0.23647864162921906,49.11692145,1064,425181,1167,0.05,305.42,106270
0.0001,364,0.3543282151222229,47.02907091,1068,426941,1172,0.05,304.72,106710
0.0001,364,2.3282344341278076,51.659801769999994,1072,428624,1176,0.05,310.26,107130
0.0001,364,3.9573280811309814,52.50380775999998,1076,430227,1180,0.05,311.07,107531
0.0001,364,1.1357357501983643,47.60028998,1080,431232,1182,0.05,304.02,107782
0.0001,364,0.15742646157741547,48.024402900000005,1084,432162,1185,0.05,302.11,108015
0.0001,364,0.2693738639354706,43.39423561999999,1088,433176,1187,0.05,296.03,108268
0.0001,364,0.51023268699646,44.164454500000005,1092,434054,1189,0.05,295.13,108488
0.0001,365,0.19322112202644348,45.022916649999985,1096,434960,1191,0.05,294.26,108714
0.0001,365,0.7883685827255249,40.88215704,1100,435712,1193,0.05,292.12,108902
0.0001,365,1.8103066682815552,46.37304717,1104,437210,1197,0.05,299.01,109277
0.0001,365,4.722382068634033,46.49173797,1108,438269,1199,0.05,294.48,109542
0.0001,365,2.172980308532715,49.74139255,1112,439497,1202,0.05,294.21,109849
0.0001,365,8.440061569213867,49.95032219000001,1116,441298,1207,0.05,305.15,110299
0.0001,365,0.14379985630512238,50.037804420000015,1120,442523,1210,0.05,306.09,110605
0.0001,365,0.4155183434486389,49.14565315,1124,443602,1213,0.05,303.75,110875
0.0001,365,3.1344873905181885,46.45575801000001,1128,444264,1214,0.05,297.73,111040
0.0001,365,0.4843345880508423,48.76537740999999,1132,445582,1217,0.05,299.98,111370
0.0001,365,0.1498032808303833,44.481400820000005,1136,446393,1219,0.05,287.96,111573
0.0001,366,0.9638513326644897,52.50263692000001,1140,447650,1222,0.05,290.94,111887
0.0001,366,1.2022461891174316,51.6145257,1144,448472,1224,0.05,290.37,112092
0.0001,366,1.9613616466522217,51.29796695,1148,449408,1226,0.05,291.24,112326
0.0001,366,0.12704133987426758,52.19769273,1152,450601,1229,0.05,287.51,112625
0.0001,366,0.6912797689437866,53.10433893000001,1156,451486,1231,0.05,287.24,112846
0.0001,366,0.24668176472187042,52.87511096999999,1160,452755,1234,0.05,286.13,113163
0.0001,366,0.11594872921705246,60.867424279999994,1164,454404,1239,0.05,292.23,113575
0.0001,366,5.7966084480285645,61.004530029999984,1168,455556,1241,0.05,286.15,113863
0.0001,367,2.1776280403137207,55.51099179,1172,456557,1243,0.05,279.33,114114
0.0001,367,1.2686593532562256,51.68252923,1176,457513,1246,0.05,272.86,114353
0.0001,367,0.3065961003303528,51.817768109999996,1180,458711,1248,0.05,274.79,114652
0.0001,367,3.063880443572998,49.24926190000001,1184,459546,1250,0.05,273.84,114861
0.0001,367,0.14757725596427917,49.55692581,1188,460464,1253,0.05,272.88,115090
0.0001,367,0.13567659258842468,51.982177580000005,1192,461561,1255,0.05,275.07,115365
0.0001,367,1.2176786661148071,51.14003004000001,1196,462469,1257,0.05,275.09,115592
0.0001,367,1.3878337144851685,56.09150511000001,1200,463836,1261,0.05,281.24,115933
0.0001,367,0.9601863622665405,48.564465,1204,464681,1263,0.05,274.71,116145
0.0001,368,0.20475861430168152,44.70940819999999,1208,465624,1265,0.05,273.55,116380
0.0001,368,1.5282838344573975,43.55235270000001,1212,466784,1267,0.05,272.87,116670
0.0001,368,0.2078951895236969,50.133845950000016,1216,468229,1271,0.05,269.31,117032
0.0001,368,0.6095180511474609,49.97150014999999,1220,469100,1273,0.05,265.77,117249
0.0001,368,1.399205207824707,46.62918984000001,1224,469938,1275,0.05,263.36,117459
0.0001,368,4.081781387329102,54.327173329999994,1228,471564,1279,0.05,273.0,117865
0.0001,368,0.7500752210617065,56.298594810000004,1232,472843,1283,0.05,272.61,118185
0.0001,368,2.6227357387542725,54.22192296000001,1236,473485,1284,0.05,270.92,118346
0.0001,368,1.328305721282959,46.7284819,1240,474259,1286,0.05,266.09,118539
0.0001,368,0.6128324866294861,52.12447822,1244,475525,1289,0.05,270.53,118856
0.0001,368,0.15786877274513245,49.94488897,1248,476287,1291,0.05,268.79,119046
0.0001,368,3.4159207344055176,47.45753868,1252,477589,1294,0.05,269.88,119372
0.0001,369,0.1827947199344635,45.77637543000001,1256,478499,1296,0.05,270.13,119599
0.0001,369,0.8284479975700378,49.944169710000004,1260,479867,1299,0.05,271.12,119941
0.0001,369,0.1323985457420349,43.43685441,1264,480994,1302,0.05,265.9,120223
0.0001,369,3.4429359436035156,43.50737733999999,1268,482125,1305,0.05,265.69,120506
0.0001,369,0.8482875227928162,50.43131909000001,1272,483692,1309,0.05,271.35,120897
0.0001,369,0.10182920098304749,52.077936890000004,1276,484643,1311,0.05,271.3,121135
0.0001,369,2.4763526916503906,54.31360353,1280,486102,1315,0.05,273.91,121500
0.0001,369,0.8662676811218262,56.54256335000001,1284,486884,1316,0.05,273.38,121695
