rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/n_updates
0.05,856.42,336,116512,0.0001,487,238,-91.94173369999999,4.792593479156494,29102
0.05,875.91,340,120512,0.0001,508,237,-95.34843199000001,0.5491089820861816,30102
0.05,907.99,344,124512,0.0001,526,236,-95.18171604,1.0357416868209839,31102
0.05,931.89,348,128512,0.0001,547,234,-96.00235626,0.30207350850105286,32102
0.05,948.87,352,132512,0.0001,566,234,-97.31023563,0.9339309930801392,33102
0.05,969.4,356,136512,0.0001,585,233,-100.83158202999999,1.9466731548309326,34102
0.05,992.91,360,140512,0.0001,605,231,-100.35961175999999,1.3287416696548462,35102
0.05,1000.0,364,144512,0.0001,625,231,-105.44366456,0.448447048664093,36102
0.05,999.97,368,148509,0.0001,645,230,-103.72355512,0.4609198570251465,37102
0.05,999.97,372,152509,0.0001,664,229,-102.28026673000001,4.5057477951049805,38102
0.05,999.97,376,156509,0.0001,685,228,-102.37370948999998,0.8431781530380249,39102
0.05,999.97,380,160509,0.0001,705,227,-100.93502456,7.46706485748291,40102
0.05,999.97,384,164509,0.0001,725,226,-102.61933087999999,0.2747558355331421,41102
0.05,999.97,388,168509,0.0001,745,225,-100.76108776999999,0.4892575144767761,42102
0.05,999.97,392,172509,0.0001,765,225,-99.63378415999999,1.676024317741394,43102
0.05,999.97,396,176509,0.0001,785,224,-99.73515227,0.45236340165138245,44102
0.05,999.97,400,180509,0.0001,802,224,-97.34563026,1.162288784980774,45102
0.05,999.97,404,184509,0.0001,819,225,-98.23576759,5.206875801086426,46102
0.05,999.97,408,188509,0.0001,836,225,-98.34630924999999,0.41243207454681396,47102
0.05,999.97,412,192509,0.0001,852,225,-99.37866463999998,0.9776390790939331,48102
0.05,999.97,416,196509,0.0001,868,226,-97.79247943999997,1.0520323514938354,49102
0.05,999.97,420,200509,0.0001,884,226,-97.4788706,4.92388916015625,50102
0.05,999.97,424,204509,0.0001,898,227,-95.51026427999999,0.6772944331169128,51102
0.05,999.97,428,208509,0.0001,914,227,-93.48398335000002,0.41831356287002563,52102
0.05,999.97,432,212509,0.0001,930,228,-93.28863277000002,0.6747130155563354,53102
0.05,999.97,436,216509,0.0001,942,229,-91.83971094999998,1.0159614086151123,54102
0.05,999.97,440,220509,0.0001,955,230,-90.32662972999998,0.5526347160339355,55102
0.05,999.97,444,224509,0.0001,967,231,-90.04805795,0.8587636947631836,56102
0.05,999.42,448,228454,0.0001,980,232,-88.86123956,0.3511499762535095,57088
0.05,999.42,452,232454,0.0001,992,234,-86.87640606000002,0.4769655466079712,58088
0.05,999.42,456,236454,0.0001,1006,234,-87.10406856999998,0.28158724308013916,59088
0.05,999.42,460,240454,0.0001,1018,236,-86.002114,0.4178382456302643,60088
0.05,999.42,464,244454,0.0001,1030,237,-85.63717725000002,0.3633784055709839,61088
0.05,999.45,468,248454,0.0001,1042,238,-86.77865718000001,1.5790022611618042,62088
0.05,999.45,472,252454,0.0001,1054,239,-84.9978744,0.35783788561820984,63088
0.05,999.45,476,256454,0.0001,1067,240,-81.82392776,0.22859348356723785,64088
0.05,999.45,480,260454,0.0001,1080,241,-80.33788657000001,0.9257646799087524,65088
0.05,997.94,484,264303,0.0001,1093,241,-73.83789999000001,0.4657573401927948,66050
0.05,997.94,488,268303,0.0001,1104,242,-71.25525352999999,0.46157312393188477,67050
0.05,997.94,492,272303,0.0001,1117,243,-69.25436645999999,0.9355939626693726,68050
0.05,997.94,496,276303,0.0001,1130,244,-66.77283432000002,0.26982587575912476,69050
0.05,997.94,500,280303,0.0001,1145,244,-65.90758558,1.2357951402664185,70050
0.05,990.6,504,283569,0.0001,1154,245,-60.31013935,0.21403995156288147,70867
0.05,990.6,508,287569,0.0001,1167,246,-58.101407710000004,0.3300724923610687,71867
0.05,990.6,512,291569,0.0001,1178,247,-55.52102049999999,0.2467145323753357,72867
0.05,984.07,516,294916,0.0001,1190,247,-54.6641177,0.22275759279727936,73703
0.05,984.07,520,298916,0.0001,1202,248,-52.873315289999994,0.6697458028793335,74703
0.05,981.33,524,302642,0.0001,1214,249,-47.57343819,0.9631968140602112,75635
0.05,973.23,528,305832,0.0001,1225,249,-41.606253880000004,0.3090962767601013,76432
0.05,973.23,532,309832,0.0001,1238,250,-39.509740230000006,0.495657354593277,77432
0.05,971.39,536,313648,0.0001,1252,250,-36.449976709999994,0.36047157645225525,78386
0.05,953.68,540,315877,0.0001,1258,250,-32.73733766,0.29511570930480957,78944
0.05,946.62,544,319171,0.0001,1269,251,-27.20108696,0.30738162994384766,79767
0.05,942.7,548,322724,0.0001,1280,252,-21.14620351,0.2069283425807953,80655
0.05,935.42,552,325996,0.0001,1290,252,-17.08416493,0.4043135941028595,81473
0.05,931.12,556,329566,0.0001,1303,252,-9.041528609999999,0.4948766231536865,82366
0.05,919.2,560,332374,0.0001,1311,253,-2.78779312,0.32844817638397217,83068
0.05,911.21,564,335575,0.0001,1320,254,0.6087872299999995,0.28053247928619385,83868
0.05,908.62,568,339316,0.0001,1332,254,6.95103558,0.6272282600402832,84803
0.05,902.76,572,342730,0.0001,1343,255,10.62671722,0.33171677589416504,85657
0.05,889.64,576,345418,0.0001,1351,255,15.00335665,0.22422456741333008,86329
0.05,886.76,580,349130,0.0001,1363,256,22.51284029,0.9272752404212952,87257
0.05,873.2,584,351623,0.0001,1370,256,25.067195610000002,0.2351674884557724,87880
0.05,854.51,588,353754,0.0001,1376,257,30.698895549999996,0.25004464387893677,88413
0.05,836.25,592,355928,0.0001,1381,257,37.68937689,0.3312213122844696,88956
0.05,818.29,596,358132,0.0001,1387,258,42.42689834,0.22417676448822021,89507
0.05,790.52,600,359355,0.0001,1390,258,44.52166632999999,0.15524479746818542,89813
0.05,777.95,604,361364,0.0001,1396,258,49.07749257,0.3406217098236084,90315
0.05,756.51,608,363220,0.0001,1401,259,53.563085009999995,0.3747555613517761,90779
0.05,737.99,612,365368,0.0001,1407,259,58.02410962,0.1715877503156662,91316
0.05,722.77,616,367193,0.0001,1412,259,62.99908783000001,0.27328604459762573,91773
0.05,702.12,620,369128,0.0001,1418,260,67.28116898,0.32148098945617676,92256
0.05,689.71,624,371613,0.0001,1426,260,66.71913735,0.9073690176010132,92878
0.05,678.13,628,373645,0.0001,1432,260,65.01035769,0.17012427747249603,93386
0.05,654.48,632,375280,0.0001,1436,261,71.2552766,0.35480332374572754,93794
0.05,639.45,636,377593,0.0001,1443,261,77.50705852,0.18026481568813324,94373
0.05,629.09,640,378786,0.0001,1446,261,77.73261685,0.1621297150850296,94671
0.05,613.35,644,380506,0.0001,1451,262,81.03413282,0.416027694940567,95101
0.05,592.18,648,381942,0.0001,1454,262,82.85611363,2.1564242839813232,95460
0.05,571.71,652,383167,0.0001,1457,262,80.91612987999999,0.12556234002113342,95766
0.05,546.56,656,384222,0.0001,1460,263,76.51006380999999,0.30032476782798767,96030
0.05,533.98,660,385772,0.0001,1463,263,75.86896019999999,0.32656893134117126,96417
0.05,526.35,664,388210,0.0001,1470,264,82.80921821,0.24760955572128296,97027
0.05,503.69,668,389685,0.0001,1474,264,81.32478811,0.29173246026039124,97396
0.05,476.89,672,390419,0.0001,1475,264,77.51357793000001,0.19213730096817017,97579
0.05,469.4,676,392358,0.0001,1480,265,76.47016327,0.2565104365348816,98064
0.05,451.6,680,394290,0.0001,1485,265,78.84886082999998,0.34775084257125854,98547
0.05,432.68,684,394891,0.0001,1487,265,72.43714661,0.2402845174074173,98697
0.05,423.78,688,396132,0.0001,1490,265,68.67012515999998,0.33597302436828613,99007
0.05,412.99,692,397227,0.0001,1493,266,61.80828208999999,0.3327484726905823,99281
0.05,406.58,696,398790,0.0001,1497,266,59.474652590000005,0.35783326625823975,99672
0.05,405.69,700,399924,0.0001,1499,266,59.361487079999996,0.2580283284187317,99955
0.05,399.82,704,401346,0.0001,1503,267,56.63545088000001,0.3497602939605713,100311
0.05,396.01,708,402821,0.0001,1506,267,57.47080580000001,0.9115445613861084,100680
0.05,394.78,712,404846,0.0001,1512,267,59.94263876000001,0.5374413728713989,101186
0.05,393.4,716,406533,0.0001,1516,268,65.41335929999998,0.17367257177829742,101608
0.05,396.83,720,408811,0.0001,1522,268,64.78425688,0.29410234093666077,102177
0.05,390.02,724,410615,0.0001,1526,268,65.98572279,0.30328312516212463,102628
0.05,383.84,728,412029,0.0001,1529,269,67.23748157,0.2182624638080597,102982
0.05,380.22,732,413302,0.0001,1533,269,63.83316972000001,0.5452263951301575,103300
0.05,383.82,736,415975,0.0001,1540,269,58.224462710000005,0.22085058689117432,103968
0.05,394.1,740,418196,0.0001,1547,270,58.70016941,0.3971591293811798,104523
0.05,392.23,744,419729,0.0001,1550,270,59.21636911,0.5619746446609497,104907
0.05,399.28,748,421870,0.0001,1556,271,59.26206216999999,0.47533196210861206,105442
0.05,401.76,752,423343,0.0001,1560,271,61.38530912000001,0.1762341558933258,105810
0.05,403.76,756,424598,0.0001,1562,271,62.949054,0.5475112199783325,106124
0.05,397.46,760,425518,0.0001,1565,271,60.11318938,0.22714529931545258,106354
0.05,386.78,764,426888,0.0001,1568,272,55.51823215,0.23121017217636108,106696
0.05,384.01,768,428086,0.0001,1571,272,54.55906683999999,0.2046225666999817,106996
0.05,395.64,772,429983,0.0001,1576,272,57.74601214999998,1.0309332609176636,107470
0.05,389.51,776,431309,0.0001,1579,273,56.81912322,2.265827178955078,107802
0.05,388.37,780,433127,0.0001,1584,273,55.70162378999999,0.3238767981529236,108256
0.05,395.33,784,434424,0.0001,1587,273,60.89905769000001,0.1713123768568039,108580
0.05,392.1,788,435342,0.0001,1589,273,60.604747010000004,0.29269665479660034,108810
0.05,395.86,792,436813,0.0001,1592,274,64.07406571000001,0.3593715727329254,109178
0.05,389.04,796,437694,0.0001,1594,274,60.62122910000001,0.20486679673194885,109398
0.05,390.9,800,439014,0.0001,1597,274,60.55695726,0.8721645474433899,109728
0.05,393.13,804,440659,0.0001,1602,274,59.28953069999999,0.2330685257911682,110139
0.05,395.83,808,442404,0.0001,1606,275,61.5488642,0.3360789716243744,110575
0.05,391.39,812,443985,0.0001,1610,275,57.04850898000001,0.22854869067668915,110971
0.05,389.25,816,445458,0.0001,1613,276,48.9602463,0.2666052579879761,111339
0.05,383.06,820,447117,0.0001,1617,276,49.616690850000005,0.2054564505815506,111754
0.05,376.36,824,448251,0.0001,1620,276,48.59373933,0.2812526822090149,112037
0.05,383.08,828,450337,0.0001,1626,276,47.42697064,0.2289724051952362,112559
0.05,390.27,832,452329,0.0001,1632,277,51.994207509999995,0.13302162289619446,113057
0.05,375.53,836,453528,0.0001,1635,277,54.246321519999995,0.9081448912620544,113356
0.05,368.63,840,455059,0.0001,1639,277,55.8901726,0.26356470584869385,113739
0.05,371.34,844,456863,0.0001,1643,278,54.37779059,0.4575623571872711,114190
0.05,365.26,848,458396,0.0001,1646,278,51.648666240000004,0.3301602602005005,114573
0.05,364.67,852,459810,0.0001,1650,278,47.99811339,0.44926121830940247,114927
0.05,370.25,856,461623,0.0001,1654,279,53.46590028,0.8207824230194092,115380
0.05,380.97,860,463615,0.0001,1659,279,53.35679862999999,0.22200870513916016,115878
0.05,390.06,864,465894,0.0001,1665,279,53.00020110999999,0.378171443939209,116448
0.05,409.46,868,469032,0.0001,1675,279,52.28354875,0.38452547788619995,117232
0.05,409.24,872,470907,0.0001,1679,280,50.24390246,0.19497910141944885,117701
0.05,406.58,876,471967,0.0001,1682,280,49.77560923000001,0.2185758352279663,117966
0.05,401.14,880,473241,0.0001,1684,280,43.663942559999995,0.38147780299186707,118285
0.05,416.11,884,476035,0.0001,1693,281,40.09946487,0.40381482243537903,118983
0.05,428.29,888,478171,0.0001,1699,281,41.80028531,0.22691142559051514,119517
0.05,432.95,892,480108,0.0001,1705,281,40.725805380000004,0.1636582612991333,120001
0.05,439.22,896,481616,0.0001,1708,281,47.36486532,0.5597550868988037,120378
0.05,444.24,900,483438,0.0001,1712,282,45.22516233,0.2684301435947418,120834
0.05,447.11,904,485370,0.0001,1717,282,51.82840817000001,0.9332075119018555,121317
0.05,443.14,908,486718,0.0001,1720,282,51.58543576000001,0.5896975994110107,121654
0.05,449.43,912,488928,0.0001,1725,283,55.21570218000001,0.30650126934051514,122206
0.05,445.71,916,490029,0.0001,1727,283,56.35757585,0.1501912623643875,122482
0.05,451.2,920,492237,0.0001,1733,283,59.46971215000001,0.24360504746437073,123034
0.05,463.15,924,494566,0.0001,1739,284,62.34806216999999,0.9419634938240051,123616
0.05,466.93,928,497030,0.0001,1745,284,68.77852003999999,0.2868141233921051,124232
0.05,462.97,932,498626,0.0001,1749,284,69.56864943000001,0.20638160407543182,124631
