rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9923050000000002,101.25,4,405,0.0001,0,419,-197.32731500000003,2.8400979042053223,76
0.9847810000000001,100.125,8,801,0.0001,1,448,-220.1743285,1.8913384675979614,175
0.9769149999999996,101.25,12,1215,0.0001,2,445,-230.81440566666663,2.8213958740234375,278
0.9693910000000006,100.6875,16,1611,0.0001,3,445,-210.53350525,1.5168101787567139,377
0.9614680000000005,101.4,20,2028,0.0001,4,444,-206.80290394999997,1.4523500204086304,481
0.9540200000000004,100.83333333333333,24,2420,0.0001,5,446,-210.79409641666666,1.3911190032958984,579
0.9468759999999996,99.85714285714286,28,2796,0.0001,6,446,-194.77885896428572,2.0645408630371094,673
0.9386679999999998,100.875,32,3228,0.0001,7,447,-189.14643084375,2.9141128063201904,781
0.9308780000000005,101.05555555555556,36,3638,0.0001,8,445,-194.45452158333333,1.5173492431640625,884
0.9224040000000004,102.1,40,4084,0.0001,9,444,-197.66687755,2.024796962738037,995
0.915127,101.52272727272727,44,4467,0.0001,10,442,-193.23275693181822,2.5706162452697754,1091
0.9073940000000003,101.54166666666667,48,4874,0.0001,11,442,-191.1950474375,0.6787770986557007,1193
0.9000220000000002,101.1923076923077,52,5262,0.0001,11,443,-193.02965138461542,1.1158103942871094,1290
0.8932010000000002,100.375,56,5621,0.0001,12,444,-185.3398114107143,2.4552416801452637,1380
0.8851449999999996,100.75,60,6045,0.0001,13,443,-193.50341765,1.449236273765564,1486
0.8787229999999995,99.734375,64,6383,0.0001,14,443,-189.66390959375,2.037836790084839,1570
0.8717880000000005,99.23529411764706,68,6748,0.0001,15,441,-188.0870947352941,1.1781011819839478,1661
0.8635610000000001,99.73611111111111,72,7181,0.0001,16,440,-184.5670248472222,1.2633583545684814,1770
0.8553910000000005,100.14473684210526,76,7611,0.0001,17,440,-187.84920980263155,1.0129989385604858,1877
0.8482469999999996,99.8375,80,7987,0.0001,18,439,-184.043763475,2.6411452293395996,1971
0.8390129999999999,100.86904761904762,84,8473,0.0001,19,438,-181.70601619047616,3.0461385250091553,2093
0.8304060000000002,101.43181818181819,88,8926,0.0001,20,436,-180.2240932840909,2.7488484382629395,2206
0.8215519999999998,102.08695652173913,92,9392,0.0001,21,434,-178.18829311956517,1.845475435256958,2322
0.8142559999999999,101.83333333333333,96,9776,0.0001,22,433,-176.98681562499996,1.230233907699585,2418
0.8063140000000004,101.94,100,10194,0.0001,23,432,-175.9127031799999,2.8359789848327637,2523
0.7970039999999995,102.79,104,10684,0.0001,24,430,-173.88147513,1.4332544803619385,2645
0.7879219999999999,103.61,108,11162,0.0001,26,428,-171.22434471,1.1457899808883667,2765
0.7808920000000003,103.17,112,11532,0.0001,26,427,-166.88914182,2.3841066360473633,2857
0.7713540000000002,104.23,116,12034,0.0001,28,426,-164.90951067999998,1.3094558715820312,2983
0.764305,103.77,120,12405,0.0001,29,425,-160.71580947999996,1.4451390504837036,3076
0.7550710000000003,104.71,124,12891,0.0001,30,424,-156.41834399999996,1.5408269166946411,3197
0.7459889999999996,105.73,128,13369,0.0001,31,423,-157.22593582999997,2.298478841781616,3317
0.737819,105.71,132,13799,0.0001,32,423,-158.28291015,1.5367405414581299,3424
0.7298010000000004,105.83,136,14221,0.0001,33,421,-154.34256973,1.0903563499450684,3530
0.7208140000000003,106.1,140,14694,0.0001,34,420,-149.14212765,1.3207522630691528,3648
0.7125870000000001,106.6,144,15127,0.0001,36,420,-149.4350627,2.2787551879882812,3756
0.7045499999999998,106.76,148,15550,0.0001,37,418,-147.93764379,1.9271429777145386,3862
0.6964940000000002,107.12,152,15974,0.0001,38,416,-144.14980061999998,1.5712474584579468,3968
0.6869180000000001,108.57,156,16478,0.0001,39,415,-148.53679205999998,1.3848212957382202,4094
0.6776460000000004,109.21,160,16966,0.0001,40,414,-140.88488847,0.9820924997329712,4216
0.6677660000000001,111.03,164,17486,0.0001,42,413,-140.35141815,1.8414220809936523,4346
0.659292,111.84,168,17932,0.0001,43,412,-137.23082865,0.7308558821678162,4457
0.6348199999999997,120.39,172,19220,0.0001,47,403,-133.27602263,0.6267066597938538,4779
0.625586,120.95,176,19706,0.0001,49,401,-129.84380886,0.5563241243362427,4901
0.6157250000000002,122.38,180,20225,0.0001,50,400,-129.0808175,1.5616579055786133,5031
0.6039260000000005,123.73,184,20846,0.0001,52,399,-127.14756848,1.9613826274871826,5186
0.5949960000000001,123.9,188,21316,0.0001,53,398,-123.335451,2.0373036861419678,5303
0.5851919999999997,124.4,192,21832,0.0001,54,397,-124.79893042999998,1.8425650596618652,5432
0.5727659999999999,127.1,196,22486,0.0001,56,396,-121.60538985,1.0888993740081787,5596
0.5614040000000002,128.9,200,23084,0.0001,58,395,-119.14239899999998,2.7251641750335693,5745
0.5493770000000002,130.33,204,23717,0.0001,60,394,-116.54620751,1.3558077812194824,5904
0.5358110000000005,132.69,208,24431,0.0001,62,392,-114.08121612999999,0.9656701683998108,6082
0.5220930000000004,136.21,212,25153,0.0001,64,390,-111.94363550999998,1.4385597705841064,6263
0.5052590000000005,140.05,216,26039,0.0001,67,388,-110.71857623,0.6013170480728149,6484
0.49317500000000003,142.7,220,26675,0.0001,68,388,-108.92748445000001,0.980851948261261,6643
0.4776899999999997,145.99,224,27490,0.0001,71,385,-106.25767868000001,1.4454420804977417,6847
0.4314250000000005,165.56,228,29925,0.0001,80,371,-100.40929921000003,0.5197984576225281,7456
0.4012720000000003,177.13,232,31512,0.0001,86,364,-94.63956945999999,0.8417586088180542,7852
0.38584399999999963,181.03,236,32324,0.0001,88,363,-92.27871356000001,1.3431633710861206,8055
0.3465900000000005,196.96,240,34390,0.0001,96,355,-90.9760615,1.6663695573806763,8572
0.282826,226.19,244,37746,0.0001,111,339,-83.43076970999999,1.89091157913208,9411
0.2341479999999998,247.58,248,40308,0.0001,121,332,-79.28644467,1.248297095298767,10051
0.17129600000000034,276.42,252,43616,0.0001,135,320,-78.79171665000001,1.7530288696289062,10878
0.09529600000000027,311.38,256,47616,0.0001,153,309,-75.43202875000001,0.9403180480003357,11878
0.05,346.5,260,51616,0.0001,173,298,-75.39649869,1.0622022151947021,12878
0.05,381.3,264,55616,0.0001,191,290,-75.22914653,0.5364415049552917,13878
0.05,416.84,268,59616,0.0001,209,284,-76.51086311,0.63071608543396,14878
0.05,443.96,272,63616,0.0001,230,276,-80.55238964,0.6711276769638062,15878
0.05,479.1,276,67616,0.0001,249,270,-78.92176293,0.5680134892463684,16878
0.05,513.91,280,71616,0.0001,269,265,-80.64555936999999,0.8510516881942749,17878
0.05,547.7,284,75616,0.0001,288,262,-82.87563756000002,1.7037283182144165,18878
0.05,583.0,288,79616,0.0001,307,259,-85.12172113999999,0.6246302127838135,19878
0.05,617.84,292,83616,0.0001,325,256,-82.78094621999999,1.2574067115783691,20878
0.05,651.3,296,87616,0.0001,345,253,-83.34052020999998,0.6493717432022095,21878
0.05,685.32,300,91616,0.0001,365,250,-84.10168551999999,0.5743027925491333,22878
0.05,718.99,304,95616,0.0001,384,248,-86.00395291000001,0.5775725245475769,23878
0.05,751.85,308,99616,0.0001,402,247,-85.91298812000001,0.57508385181427,24878
0.05,784.63,312,103616,0.0001,422,245,-86.11643172000002,0.5283874273300171,25878
0.05,815.77,316,107616,0.0001,442,243,-87.77502227999999,0.3613664507865906,26878
