time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,rollout/ep_len_mean,train/loss,train/clip_range,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,train/learning_rate,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance
4055,171008,334,42,0.008768657,-3.806425857543945,978.33,0.13027964532375336,0.2,-0.010424810368567706,0.8607572317123413,23.554718210000004,0.0002,0.6893431890755892,3330,0.2697265625,0.9419470392167568
4066,171520,335,42,0.010321833,-3.800174218416214,978.33,0.16420884430408478,0.2,-0.009119760058820248,0.8579413294792175,23.554718210000004,0.0002,0.582954203337431,3340,0.16171875,0.9807577040046453
4079,172032,336,42,0.013991659,-3.7898085594177244,978.33,0.15137824416160583,0.2,-0.007936484785750509,0.8557106852531433,22.784216200000007,0.0002,0.7885988242924213,3350,0.2283203125,0.9358275905251503
4089,172544,337,42,0.018262133,-3.782735973596573,978.33,0.09750621020793915,0.2,-0.011320223845541478,0.8539456129074097,22.784216200000007,0.0002,0.43077820017933843,3360,0.19140625,0.9802748877555132
4102,173056,338,42,0.016889142,-3.777838945388794,978.33,0.18963588774204254,0.2,-0.015800283988937736,0.853270947933197,22.0943773,0.0002,1.253721608221531,3370,0.1876953125,0.9022494554519653
4114,173568,339,42,0.012545386,-3.7719629108905792,978.33,0.32478389143943787,0.2,-0.014272790774703026,0.8494820594787598,22.0943773,0.0002,1.437051771581173,3380,0.1171875,0.18635952472686768
4125,174080,340,42,0.0133321,-3.762373775243759,978.33,0.051948606967926025,0.2,-0.012487379484809935,0.8501772880554199,21.56266524,0.0002,0.42667034789919855,3390,0.1541015625,0.9674010053277016
4135,174592,341,42,0.013627449,-3.764539283514023,978.33,0.12774522602558136,0.2,-0.01647497545927763,0.8498276472091675,21.56266524,0.0002,0.43592028096318247,3400,0.165625,0.9864335134625435
4148,175104,342,42,0.014955355,-3.7582816004753115,978.33,0.3634040355682373,0.2,-0.005088891158811748,0.8465245962142944,20.44334168,0.0002,1.2512627303600312,3410,0.15546875,0.7987776100635529
4159,175616,343,42,0.012236262,-3.746333783864975,978.33,0.47249042987823486,0.2,-0.014422715967521071,0.844049334526062,20.44334168,0.0002,1.4398478984832763,3420,0.1662109375,0.5298936665058136
4170,176128,344,42,0.01446153,-3.7390812397003175,978.33,0.3350783586502075,0.2,0.0023997808806598187,0.8423576354980469,19.074572779999997,0.0002,1.485884426534176,3430,0.2724609375,0.8180153220891953
4183,176640,345,42,0.013709111,-3.734766036272049,978.33,0.5756148099899292,0.2,0.005236662179231644,0.8415514230728149,19.074572779999997,0.0002,2.57714621424675,3440,0.2697265625,-0.41566646099090576
4193,177152,346,42,0.013759777,-3.7344915866851807,983.9,0.10308417677879333,0.2,-0.013619958353228868,0.8436814546585083,19.806878219999998,0.0002,0.7733112636953592,3450,0.1810546875,0.9234389886260033
4204,177664,347,42,0.01587878,-3.741944694519043,983.9,0.33339035511016846,0.2,-0.007932104216888548,0.8441011905670166,19.806878219999998,0.0002,1.7753615647554397,3460,0.244921875,0.37146639823913574
4215,178176,348,42,0.01341963,-3.737364625930786,983.9,0.23216155171394348,0.2,-0.009025386231951416,0.8412582874298096,19.259622989999997,0.0002,0.8334620945155621,3470,0.2681640625,0.9098484218120575
4226,178688,349,42,0.01559481,-3.7282103180885313,983.9,0.5957309007644653,0.2,0.00189146613702178,0.839671790599823,19.259622989999997,0.0002,2.198069453239441,3480,0.214453125,0.5944188833236694
4237,179200,350,42,0.035488546,-3.7246280133724214,983.9,0.31020113825798035,0.2,-0.011176335299387575,0.8394805788993835,19.993389219999997,0.0002,1.3359029337763786,3490,0.29609375,0.7731994688510895
4249,179712,351,42,0.014678049,-3.7225139498710633,983.9,0.325245201587677,0.2,-0.004895953694358468,0.8372528553009033,19.993389219999997,0.0002,1.7164426863193512,3500,0.247265625,0.6313629150390625
4260,180224,352,42,0.023941714,-3.7143083214759827,990.57,0.350588858127594,0.2,-0.009067624225281179,0.8357638716697693,20.219668749999997,0.0002,2.1703339919447897,3510,0.28984375,0.6898634135723114
4271,180736,353,42,0.024765903,-3.7089597463607786,990.57,0.24826276302337646,0.2,-0.009626141842454672,0.8341402411460876,20.219668749999997,0.0002,1.522257536649704,3520,0.3203125,0.8865480273962021
4282,181248,354,42,0.030065764,-3.7034733414649965,990.57,0.13250131905078888,0.2,-0.021418554661795496,0.8330875635147095,19.841178319999997,0.0002,0.8465938970446587,3530,0.22109375,0.8874962329864502
4292,181760,355,42,0.06845321,-3.7008372962474825,990.57,0.8436191082000732,0.2,0.014163012336939573,0.8324093222618103,19.841178319999997,0.0002,6.876630806922913,3540,0.3421875,0.7490307986736298
4304,182272,356,42,0.024713691,-3.6990086495876313,990.57,0.4139869213104248,0.2,0.01271214005537331,0.8324325084686279,19.72085221,0.0002,4.757454517483711,3550,0.352734375,0.7737939953804016
4315,182784,357,42,0.043806054,-3.696539455652237,990.57,0.1789405643939972,0.2,-0.03030302091501653,0.8304521441459656,19.72085221,0.0002,1.6123986810445785,3560,0.2796875,0.9079345613718033
4326,183296,358,42,0.017778507,-3.6908656775951387,990.57,-0.018018124625086784,0.2,-0.01751629840582609,0.8305730223655701,19.66552157,0.0002,0.15013491184217856,3570,0.19296875,0.6670350730419159
4338,183808,359,42,0.039386872,-3.6932778894901275,990.57,0.23536299169063568,0.2,0.0010272228391841054,0.8313072919845581,19.66552157,0.0002,1.4645129568874835,3580,0.36796875,0.9305856749415398
4349,184320,360,42,0.025934543,-3.6939466059207917,990.57,0.6887428164482117,0.2,-0.010090380860492586,0.8305681943893433,20.931430149999997,0.0002,4.409675714373589,3590,0.246875,0.8740632236003876
4359,184832,361,42,0.03707973,-3.6916598439216615,990.57,0.9087778329849243,0.2,-0.00264623393304646,0.8307695388793945,20.931430149999997,0.0002,5.282449850440026,3600,0.2951171875,0.702822208404541
4371,185344,362,42,0.037737485,-3.6936219334602356,990.57,0.01063523069024086,0.2,-0.01845126652624458,0.8310900926589966,21.005196379999997,0.0002,0.8102750927209854,3610,0.2515625,0.8017027229070663
4383,185856,363,42,0.02873043,-3.6932813584804536,990.57,0.403484582901001,0.2,-0.006369748094584793,0.8311656713485718,21.075162959999997,0.0002,2.156131720542908,3620,0.2658203125,0.9002640917897224
4394,186368,364,42,0.03170044,-3.691450595855713,990.57,0.10621275752782822,0.2,-0.014686909085139633,0.8295661807060242,21.075162959999997,0.0002,0.4291426748037338,3630,0.3017578125,0.9572447128593922
4405,186880,365,42,0.027695578,-3.6863494515419006,990.57,0.1158948466181755,0.2,-0.005651830323040485,0.828230082988739,21.301134669999996,0.0002,0.7621552743017673,3640,0.181640625,0.8516606092453003
4417,187392,366,42,0.025548153,-3.681117367744446,990.57,0.4978606402873993,0.2,-0.006975109223276377,0.82790207862854,21.301134669999996,0.0002,2.1681230440735817,3650,0.2599609375,0.7303895056247711
4428,187904,367,42,0.034867156,-3.680843937397003,990.57,0.27685311436653137,0.2,-0.010935448482632637,0.8270159959793091,22.28611966,0.0002,1.6735826805233955,3660,0.3498046875,0.7026346623897552
4440,188416,368,42,0.03778302,-3.6751525700092316,990.57,0.3020860254764557,0.2,-0.020926035358570516,0.8251850008964539,22.28611966,0.0002,1.6677528738975524,3670,0.31953125,0.8450947999954224
4451,188928,369,42,0.029202305,-3.6688613891601562,990.57,0.9048255681991577,0.2,-0.010141950030811132,0.8235322833061218,22.868116899999997,0.0002,3.1498751878738402,3680,0.235546875,0.6408184766769409
4462,189440,370,42,0.009514215,-3.663371592760086,990.57,0.021713800728321075,0.2,-0.011688572564162314,0.8224436044692993,22.868116899999997,0.0002,0.32551488783210514,3690,0.180078125,0.9740527868270874
4472,189952,371,42,0.014104662,-3.6627115845680236,990.57,0.2372083067893982,0.2,0.005872633005492389,0.823924720287323,22.039624919999998,0.0002,0.8926464922726154,3700,0.3064453125,0.9273222163319588
4484,190464,372,42,0.012834828,-3.662452393770218,990.57,0.11560143530368805,0.2,-0.0021802041912451385,0.8208252787590027,22.039624919999998,0.0002,0.3803612198680639,3710,0.21484375,0.9713600985705853
4495,190976,373,42,0.021707293,-3.6510164380073546,990.57,0.09215894341468811,0.2,-0.007192394183948636,0.8199892044067383,21.461008569999994,0.0002,0.7522704340517521,3720,0.24921875,0.9249078258872032
4506,191488,374,42,0.013677033,-3.6477769017219543,990.57,0.24213789403438568,0.2,-0.007491831609513611,0.8187574744224548,21.461008569999994,0.0002,0.7076188743114471,3730,0.22109375,0.9731026720255613
4518,192000,375,42,0.043024383,-3.644092100858688,990.57,0.47434496879577637,0.2,-0.009098830283619463,0.8186739683151245,23.126664529999992,0.0002,1.8824087589979173,3740,0.3572265625,0.931576281785965
4528,192512,376,42,0.051537655,-3.6438933193683622,990.57,0.7890090346336365,0.2,0.03782216671388596,0.81926029920578,23.126664529999992,0.0002,7.536494335532188,3750,0.441015625,0.5847498774528503
4539,193024,377,42,0.022175994,-3.6468639433383943,990.57,0.037520721554756165,0.2,-0.015575954248197377,0.8199622631072998,22.37865021999999,0.0002,0.835213728249073,3760,0.26015625,0.9522180147469044
4551,193536,378,42,0.02623631,-3.653282415866852,990.57,0.13443610072135925,0.2,-0.022272311383858323,0.8237663507461548,22.37865021999999,0.0002,0.4050233863294125,3770,0.2548828125,0.9839100241661072
4563,194048,379,42,0.04857914,-3.6633799493312837,990.57,0.5548813343048096,0.2,0.007425401080399752,0.8239874839782715,22.87415415,0.0002,2.138116309046745,3780,0.403515625,0.5277462005615234
4574,194560,380,42,0.042790174,-3.6636390507221224,990.57,0.44470274448394775,0.2,0.02910173903219402,0.8250586986541748,22.87415415,0.0002,3.827095040678978,3790,0.4328125,0.8366347551345825
4584,195072,381,42,0.0129335085,-3.667249459028244,994.35,0.2055053561925888,0.2,0.003121408261358738,0.8252727389335632,22.95400357,0.0002,2.693773426860571,3800,0.2359375,0.7143306136131287
4594,195584,382,42,0.035276055,-3.666546404361725,994.35,0.13004668056964874,0.2,-0.005289318400900811,0.8246639966964722,22.95400357,0.0002,1.991199904680252,3810,0.3205078125,0.8318714946508408
4606,196096,383,42,0.017537642,-3.6650185525417327,994.35,0.05146212875843048,0.2,0.006625466188415885,0.8245322704315186,22.395657030000002,0.0002,0.9522954989224672,3820,0.3083984375,0.90506162494421
4617,196608,384,42,0.026327377,-3.6637861132621765,994.35,0.8483719825744629,0.2,0.0012263370910659433,0.8248574137687683,22.395657030000002,0.0002,3.66230486035347,3830,0.3208984375,0.18501383066177368
4629,197120,385,42,0.05983648,-3.665775215625763,994.35,0.6800116896629333,0.2,0.022832423052750527,0.8250240087509155,22.16689886,0.0002,3.4591409832239153,3840,0.475,0.8181029707193375
4639,197632,386,42,0.028700927,-3.667553460597992,994.35,0.14039644598960876,0.2,-0.008840088499709964,0.8265182971954346,22.16689886,0.0002,0.9175318062305451,3850,0.2935546875,0.946081567555666
4651,198144,387,42,0.018277667,-3.671802818775177,994.35,0.012706747278571129,0.2,0.0009600688470527529,0.8264741897583008,21.527163109999996,0.0002,0.18456270573660732,3860,0.2064453125,-0.5340169668197632
4662,198656,388,42,0.031046767,-3.6694575250148773,994.35,0.22532522678375244,0.2,0.005068452376872301,0.8260604739189148,21.527163109999996,0.0002,2.5460048645734785,3870,0.2935546875,0.897129662334919
4674,199168,389,42,0.020872746,-3.67059320807457,994.35,0.02407708205282688,0.2,-0.007206945191137492,0.8281197547912598,21.27881707,0.0002,0.6504704385064543,3880,0.208203125,0.9506116881966591
4686,199680,390,42,0.018011536,-3.6766290247440336,990.89,1.1702507734298706,0.2,0.003302015259396285,0.8278789520263672,20.04230993,0.0002,4.845920950174332,3890,0.281640625,0.8994277864694595
4696,200192,391,42,3.185245,-3.6740025877952576,990.89,1.367161512374878,0.2,0.009208306856453418,0.8275762796401978,20.04230993,0.0002,26.105236580967905,3900,0.6337890625,0.7275650501251221
4707,200704,392,42,0.017531026,-3.67699915766716,990.89,-0.005731863901019096,0.2,-0.017881789384409784,0.8298074007034302,18.223131180000003,0.0002,0.08236295427195728,3910,0.176171875,0.8742710947990417
4719,201216,393,42,0.017109837,-3.68299977183342,990.89,0.12294013798236847,0.2,-0.006642408133484423,0.8299733400344849,18.223131180000003,0.0002,0.6737285621464253,3920,0.2181640625,0.988752412609756
4731,201728,394,42,0.022769561,-3.6817493557929994,990.89,0.31430748105049133,0.2,0.008771821158006787,0.8299798965454102,18.53145394,0.0002,2.711747793853283,3930,0.2955078125,0.5642963945865631
4742,202240,395,42,0.01765856,-3.680260717868805,990.89,0.6229856014251709,0.2,-0.003210743609815836,0.8290800452232361,18.53145394,0.0002,2.70397430062294,3940,0.153515625,0.7345499694347382
4753,202752,396,42,0.055098146,-3.680683171749115,990.89,-0.0335325226187706,0.2,-0.015291069308295846,0.8310308456420898,18.7725887,0.0002,0.32396685879211873,3950,0.1314453125,0.7603822946548462
4765,203264,397,42,0.016944908,-3.6870351135730743,990.89,0.5174855589866638,0.2,-0.007195216370746493,0.8324214220046997,18.7725887,0.0002,1.92799404412508,3960,0.208203125,0.9341476112604141
4776,203776,398,42,0.04571359,-3.691201949119568,990.89,0.1970072239637375,0.2,-0.014218415901996195,0.8337416648864746,19.40003968,0.0002,2.5591107357293366,3970,0.328515625,0.8774860352277756
4786,204288,399,42,0.017734898,-3.6931971967220307,990.89,0.2087174355983734,0.2,-0.013391785277053713,0.8331292867660522,19.40003968,0.0002,1.2257147423923016,3980,0.24296875,0.9483505599200726
4797,204800,400,42,0.06423084,-3.6912018239498137,990.89,0.7512714862823486,0.2,-0.007554528769105673,0.8330255746841431,20.083582329999995,0.0002,4.390293198823929,3990,0.425,0.806941881775856
4808,205312,401,42,0.030444093,-3.692006552219391,990.89,0.35099679231643677,0.2,0.0005627458682283759,0.8338655233383179,20.083582329999995,0.0002,1.829982702434063,4000,0.3609375,0.9094540551304817
4818,205824,402,42,0.01131154,-3.6929867923259736,990.89,0.9026085734367371,0.2,-0.001525355433113873,0.8328777551651001,21.698545479999996,0.0002,2.3671071588993073,4010,0.204296875,0.31550759077072144
4828,206336,403,42,0.04176891,-3.6887562334537507,990.89,0.8433813452720642,0.2,0.0012509463354945182,0.832141101360321,21.698545479999996,0.0002,3.9403080493211746,4020,0.2490234375,0.6669158637523651
4839,206848,404,42,0.06437613,-3.6865878999233246,990.89,0.5677183866500854,0.2,0.002516061929054558,0.8314577341079712,23.385949739999997,0.0002,3.036538301408291,4030,0.35390625,0.6416102945804596
4849,207360,405,42,0.016496997,-3.6817092537879943,990.89,0.5988094806671143,0.2,-0.008194784261286258,0.8296188712120056,23.385949739999997,0.0002,2.082743915915489,4040,0.236328125,0.6331277191638947
4860,207872,406,42,0.064621076,-3.677416753768921,990.89,0.757670521736145,0.2,0.01721861001569778,0.8299640417098999,24.37210113,0.0002,4.281027871370315,4050,0.4423828125,0.3932344317436218
4873,208384,407,42,0.02245028,-3.6806339979171754,990.89,0.6289424300193787,0.2,-0.008812506520189344,0.8312621116638184,24.37210113,0.0002,1.7866697415709496,4060,0.256640625,0.7051173150539398
4884,208896,408,42,0.016772982,-3.6786661982536315,990.89,0.34193283319473267,0.2,-0.009996011853218079,0.8272495269775391,24.851450029999995,0.0002,0.9979069501161575,4070,0.1537109375,0.7150608599185944
4895,209408,409,42,0.079352036,-3.6662652492523193,990.89,0.4664045572280884,0.2,0.010518369544297457,0.8265761137008667,24.851450029999995,0.0002,4.483836503326893,4080,0.3677734375,0.5820733308792114
4906,209920,410,42,0.016292477,-3.666785389184952,990.89,1.4248130321502686,0.2,0.010481837159022688,0.826359212398529,27.28444158,0.0002,5.54968940615654,4090,0.2552734375,-0.1806960105895996
4917,210432,411,42,0.05697225,-3.665997850894928,990.89,0.2953292727470398,0.2,-0.01594448075629771,0.826479434967041,27.28444158,0.0002,2.622560878843069,4100,0.3478515625,0.9122598096728325
4928,210944,412,42,0.01865049,-3.666038656234741,990.89,2.103884696960449,0.2,0.01998619388323277,0.8262397646903992,29.84088882,0.0002,4.984636542201042,4110,0.286328125,0.9037646129727364
4939,211456,413,42,0.039736874,-3.6641039907932282,990.89,0.5431033372879028,0.2,-0.009929393325001002,0.8258906602859497,29.84088882,0.0002,3.834892290830612,4120,0.362890625,0.9390439912676811
4952,211968,414,42,0.08692804,-3.6640986025333406,990.89,0.07476969808340073,0.2,0.025163550302386282,0.826554536819458,29.8034188,0.0002,3.230170203000307,4130,0.4765625,0.505497008562088
4962,212480,415,42,0.039137192,-3.6636026382446287,990.89,0.8444231152534485,0.2,-0.006884276960045099,0.8252148628234863,29.8034188,0.0002,4.066719090938568,4140,0.36015625,0.8004651367664337
4973,212992,416,42,0.027178157,-3.6579769551754,990.89,2.4103286266326904,0.2,0.004920399934053421,0.8242729902267456,31.03939131,0.0002,8.576366746425629,4150,0.2818359375,0.6698621809482574
4984,213504,417,42,0.03344083,-3.6544637739658357,990.89,0.168793186545372,0.2,-0.01828201860189438,0.8226546049118042,31.62277318,0.0002,1.3567538924515248,4160,0.2498046875,0.9640598185360432
4995,214016,418,42,0.099945545,-3.646626180410385,990.89,0.061738841235637665,0.2,-0.01790648002643138,0.8204085826873779,31.62277318,0.0002,0.7092559240758419,4170,0.2564453125,0.946373388171196
5005,214528,419,42,0.043901946,-3.6375614285469053,990.89,0.21490168571472168,0.2,-0.008104187436401844,0.817945659160614,31.286083999999995,0.0002,1.7941463105380535,4180,0.3365234375,0.9580265954136848
5016,215040,420,42,0.009457235,-3.6315364480018615,990.89,0.017937948927283287,0.2,-0.016510981181636453,0.8176313638687134,31.286083999999995,0.0002,0.13488656752742828,4190,0.0994140625,0.9869325924664736
5028,215552,421,42,0.02601873,-3.6315381228923798,990.89,0.2417435497045517,0.2,-0.016801194590516388,0.8179773092269897,30.93246139,0.0002,1.9066362425684928,4200,0.25,0.9415503367781639
5038,216064,422,42,0.015100759,-3.6317948162555695,990.89,0.025494907051324844,0.2,-0.016628175135701896,0.8180292844772339,30.93246139,0.0002,0.3587057567201555,4210,0.1478515625,0.9815746042877436
5049,216576,423,42,0.031678606,-3.6310874998569487,990.89,0.584166407585144,0.2,0.0068588742520660165,0.817398726940155,31.730104199999996,0.0002,5.483112880587578,4220,0.3326171875,0.9155791327357292
5059,217088,424,42,0.040856592,-3.627442705631256,990.89,0.10847099125385284,0.2,-0.019148338749073446,0.8160233497619629,31.730104199999996,0.0002,1.1476801849901677,4230,0.286328125,0.9690088611096144
5070,217600,425,42,0.21986529,-3.6229208588600157,990.89,0.7011162638664246,0.2,0.021002150839194655,0.8152605295181274,31.62082729,0.0002,7.313829027116299,4240,0.553125,0.810637816786766
5083,218112,426,42,0.026934657,-3.6207023322582246,990.89,0.07894577085971832,0.2,-0.0010465124854817987,0.8142687678337097,31.62082729,0.0002,0.7458100117743015,4250,0.19140625,0.9815631937235594
5094,218624,427,42,0.03128148,-3.61718807220459,990.89,0.278136670589447,0.2,0.018758370948489755,0.8134899139404297,31.71422794,0.0002,2.913589122891426,4260,0.3259765625,0.9362239465117455
5105,219136,428,42,0.06418298,-3.614338570833206,990.89,0.11366961896419525,0.2,-0.0007327879080548883,0.8128752708435059,31.71422794,0.0002,2.7198531068861485,4270,0.272265625,0.9360844790935516
5116,219648,429,42,0.12585884,-3.6084752321243285,990.89,-0.03773251920938492,0.2,-0.025851385714486242,0.8104151487350464,30.94590612,0.0002,0.023215249506756665,4280,0.257421875,0.6243797242641449
5129,220160,430,42,0.020551585,-3.6021008431911468,990.89,0.12653741240501404,0.2,-0.010128106619231404,0.8107101321220398,30.94590612,0.0002,0.6010599315166474,4290,0.20625,0.9746205005794764
5139,220672,431,42,0.018632205,-3.602442967891693,990.89,0.16345635056495667,0.2,-0.0030904333340004086,0.8092664480209351,30.228806909999992,0.0002,0.43096432872116563,4300,0.2638671875,0.9096040055155754
5149,221184,432,42,0.0115528405,-3.595849281549454,990.89,0.20428985357284546,0.2,-0.007620058534666896,0.8082834482192993,30.228806909999992,0.0002,1.5249745160341264,4310,0.144921875,0.9709991663694382
5161,221696,433,42,0.00468935,-3.596399414539337,990.89,-0.004289579577744007,0.2,0.0009398623835295439,0.8088308572769165,30.206339590000002,0.0002,0.016213514667470008,4320,0.125390625,0.7379873096942902
5172,222208,434,42,0.02973892,-3.5962053835392,990.89,0.24585260450839996,0.2,-0.013973088609054685,0.8079580068588257,30.206339590000002,0.0002,1.0472796641290187,4330,0.266015625,0.9911619713529944
5183,222720,435,42,0.01375532,-3.593650907278061,990.89,0.20255732536315918,0.2,-0.007008142047561705,0.8081603050231934,30.73676555,0.0002,1.1149725250899791,4340,0.1353515625,0.9751958977431059
5194,223232,436,42,0.016411757,-3.5942273437976837,990.89,0.3982407748699188,0.2,-0.02054952026810497,0.8082097768783569,30.73676555,0.0002,1.1883332446217536,4350,0.141796875,0.9925095937214792
5205,223744,437,42,0.03427865,-3.5955820322036742,990.89,0.22856907546520233,0.2,-0.023370708664879204,0.8088864684104919,30.504213720000003,0.0002,0.8792979009449482,4360,0.2103515625,0.9901971984654665
5216,224256,438,42,0.03078495,-3.5990948379039764,990.89,0.377360463142395,0.2,-0.00275069794151932,0.8098627328872681,30.504213720000003,0.0002,2.816826067864895,4370,0.2998046875,0.9735837765038013
5227,224768,439,42,0.011678603,-3.5981274962425234,990.89,-0.015760112553834915,0.2,-0.008790404780302196,0.8073093295097351,30.413103070000002,0.0002,0.00959217921626987,4380,0.1876953125,0.9009213075041771
5238,225280,440,43,0.02919206,-3.5910321474075317,990.89,0.4173065423965454,0.2,-0.0042360735358670356,0.8068126440048218,30.413103070000002,0.0002,1.6702384606003762,4390,0.30625,0.9848210606724024
5251,225792,441,42,0.01972749,-3.5921685099601746,990.89,0.21309399604797363,0.2,-0.014356776198837906,0.8076467514038086,30.518581530000002,0.0002,1.3441982664167882,4400,0.169921875,0.9762400016188622
5261,226304,442,43,0.014738439,-3.5933689177036285,990.89,0.525263786315918,0.2,-0.006203379645012319,0.8069199323654175,30.518581530000002,0.0002,2.6886075109243395,4410,0.2525390625,0.9574165605008602
5274,226816,443,43,0.018086728,-3.589295220375061,990.89,0.954007625579834,0.2,-0.005095033347606659,0.8059594035148621,32.369427900000005,0.0002,3.489684820175171,4420,0.254296875,0.6669868230819702
5284,227328,444,43,0.019429531,-3.587421804666519,990.89,0.8612544536590576,0.2,-0.009565813723020256,0.805996835231781,32.369427900000005,0.0002,3.2154249399900436,4430,0.2001953125,0.9474682658910751
5295,227840,445,43,0.015565655,-3.5841498196125032,990.89,0.025186490267515182,0.2,0.0013919592136517167,0.8037664294242859,32.47059072,0.0002,0.016423715837299825,4440,0.1783203125,0.2544369101524353
5305,228352,446,43,0.05351535,-3.5780983209609984,990.89,0.04120791703462601,0.2,-0.019566639233380555,0.8026999831199646,32.47059072,0.0002,2.0241477109491823,4450,0.290625,0.9391274116933346
5315,228864,447,43,0.02388985,-3.5706875920295715,990.89,0.020563501864671707,0.2,-0.0026955065317451955,0.800189197063446,31.906512740000007,0.0002,0.010600589285604655,4460,0.197265625,0.7127884328365326
5326,229376,448,43,0.022071548,-3.5657918214797975,990.89,0.22939836978912354,0.2,-0.0006188663188368082,0.8002464175224304,31.906512740000007,0.0002,2.1556375555694105,4470,0.3060546875,0.9618610739707947
5336,229888,449,43,0.017024282,-3.567406475543976,990.89,-0.0020146132446825504,0.2,-0.005673601571470499,0.8003778457641602,31.22717275,0.0002,0.024625648034270853,4480,0.2095703125,0.043252646923065186
5349,230400,450,43,0.064546406,-3.566821926832199,990.89,0.4509156048297882,0.2,-0.0013071177527308464,0.7999975681304932,31.22717275,0.0002,2.5564672842621805,4490,0.3412109375,0.9393017962574959
5360,230912,451,43,0.020992158,-3.5645907640457155,990.89,0.6675767302513123,0.2,-0.0008993684314191341,0.7989975810050964,32.89303786,0.0002,1.7632837265729904,4500,0.211328125,0.36047422885894775
5372,231424,452,43,0.023987832,-3.560538721084595,990.89,0.8454047441482544,0.2,-0.007347008457873017,0.7981921434402466,32.89303786,0.0002,2.93498509824276,4510,0.2435546875,0.5718722939491272
5383,231936,453,43,0.030776523,-3.5572339057922364,990.89,1.0472553968429565,0.2,0.01547758406959474,0.7975453734397888,34.40213796,0.0002,4.2160358965396885,4520,0.396875,0.1521855592727661
5394,232448,454,43,0.020704377,-3.553223764896393,990.89,0.7470533847808838,0.2,-0.010461935028433799,0.796095073223114,34.40213796,0.0002,2.82338747382164,4530,0.275390625,0.4944295287132263
5407,232960,455,43,0.022433817,-3.5460456252098083,990.89,1.3023117780685425,0.2,-0.012625503481831401,0.7940636873245239,36.827886080000006,0.0002,3.345813658833504,4540,0.262890625,0.2697821259498596
5420,233472,456,43,0.017818797,-3.539366227388382,990.89,1.2136445045471191,0.2,-0.006046370230615139,0.7927085757255554,36.827886080000006,0.0002,4.155952054262161,4550,0.2009765625,0.7206108272075653
5431,233984,457,43,0.012829032,-3.534613919258118,990.89,0.6726053953170776,0.2,-0.009127568476833403,0.791764497756958,38.254268679999996,0.0002,2.255174231529236,4560,0.213671875,0.5352028608322144
5441,234496,458,43,0.025369242,-3.5317536771297453,996.54,1.3903141021728516,0.2,0.003515208256430924,0.7912353277206421,43.09696226999999,0.0002,6.595247131586075,4570,0.257421875,0.5906229615211487
5454,235008,459,43,0.020795502,-3.5300216257572172,996.54,2.274836540222168,0.2,0.017942997463978826,0.7908510565757751,43.09696226999999,0.0002,10.051958572864532,4580,0.2955078125,0.2117985486984253
5466,235520,460,43,0.021005988,-3.528587502241135,996.54,1.301600694656372,0.2,-0.0025668069487437607,0.7903412580490112,43.5346259,0.0002,4.423380070924759,4590,0.2158203125,0.76723612844944
5477,236032,461,43,0.018598959,-3.5263160943984984,996.54,0.3268623352050781,0.2,-0.004416717286221683,0.7898560762405396,43.5346259,0.0002,2.4890282094478606,4600,0.2564453125,0.8835549056529999
5489,236544,462,43,0.024433915,-3.523800551891327,996.54,0.45804107189178467,0.2,-0.016969480295665564,0.7891458868980408,43.60653600999999,0.0002,3.5907229498028754,4610,0.2208984375,0.9697396419942379
5500,237056,463,43,0.018220428,-3.5188374638557436,996.54,0.010727647691965103,0.2,-0.011481438227929176,0.786311149597168,43.60653600999999,0.0002,0.21491987016052008,4620,0.2142578125,0.9959726124070585
5511,237568,464,43,0.048639446,-3.508845603466034,996.54,0.15046319365501404,0.2,-0.018311728560365736,0.7859129905700684,41.646487589999985,0.0002,1.1348703909665345,4630,0.2375,0.9774868041276932
5522,238080,465,43,0.04074688,-3.511964666843414,996.54,0.026619981974363327,0.2,-0.016152319335378706,0.7870704531669617,41.646487589999985,0.0002,0.3516112795099616,4640,0.1294921875,0.9925996540114284
5533,238592,466,43,0.037096307,-3.5144290804862974,996.54,0.21464183926582336,0.2,0.0007677173591218889,0.7868897914886475,40.58160316999999,0.0002,1.5800475180149078,4650,0.29765625,0.9339228048920631
5545,239104,467,43,0.05901626,-3.5120947778224947,996.54,0.04522029682993889,0.2,-0.006151550333015621,0.7859591841697693,40.58160316999999,0.0002,0.8224521303549409,4660,0.26171875,0.974267678335309
5556,239616,468,43,0.049392946,-3.508937191963196,996.54,2.223386287689209,0.2,0.017118520149961115,0.7853610515594482,41.077527929999995,0.0002,6.894960439205169,4670,0.355078125,0.7545354664325714
5567,240128,469,43,0.025919748,-3.5083837807178497,996.54,0.22240377962589264,0.2,-0.008223298261873424,0.785714864730835,41.077527929999995,0.0002,0.6567672379314899,4680,0.244921875,0.9914522813633084
5578,240640,470,43,0.03305368,-3.5090712010860443,996.54,0.3535608649253845,0.2,-0.003995117731392384,0.7853463888168335,41.6872002,0.0002,2.572747293114662,4690,0.2669921875,0.9659075699746609
5589,241152,471,43,0.017701695,-3.5058212518692016,996.54,0.07862567901611328,0.2,-0.01771531072445214,0.7845389246940613,41.6872002,0.0002,0.49156500920653345,4700,0.16171875,0.9931520763784647
