rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9931220000000005,90.5,4,362,0.0001,0,380,-92.11935725,2.59818696975708,65
0.9868140000000005,86.75,8,694,0.0001,1,416,-108.7418815,2.887965202331543,148
0.9801069999999996,87.25,12,1047,0.0001,2,423,-138.48707566666667,2.72993803024292,236
0.9738180000000002,86.125,16,1378,0.0001,3,423,-140.29021287499998,1.208304762840271,319
0.966807,87.35,20,1747,0.0001,4,425,-148.56717354999998,2.104400157928467,411
0.9600620000000002,87.58333333333333,24,2102,0.0001,4,427,-161.10640216666667,3.4374287128448486,500
0.9537729999999996,86.89285714285714,28,2433,0.0001,5,428,-152.88421792857142,0.9011784791946411,583
0.9471419999999999,86.9375,32,2782,0.0001,6,429,-151.23177240625,3.0824007987976074,670
0.9396179999999997,88.27777777777777,36,3178,0.0001,7,429,-161.21454813888892,1.7283378839492798,769
0.9324550000000005,88.875,40,3555,0.0001,8,427,-162.6965334,1.5110222101211548,863
0.9235249999999999,91.47727272727273,44,4025,0.0001,9,424,-172.12840970454545,1.6115436553955078,981
0.9156210000000006,92.52083333333333,48,4441,0.0001,10,424,-183.89860952083333,0.8406358361244202,1085
0.9080590000000004,93.0576923076923,52,4839,0.0001,11,424,-176.3011129807692,1.0022532939910889,1184
0.900896,93.14285714285714,56,5216,0.0001,12,425,-177.610328,2.6809487342834473,1278
0.8927640000000003,94.06666666666666,60,5644,0.0001,13,423,-176.52718964999997,1.0024302005767822,1385
0.8862660000000002,93.53125,64,5986,0.0001,14,423,-174.468292671875,2.380134344100952,1471
0.8798060000000001,93.02941176470588,68,6326,0.0001,14,421,-172.1292220588235,1.4493247270584106,1556
0.87232,93.33333333333333,72,6720,0.0001,15,420,-169.55770379166668,2.4947009086608887,1654
0.8638079999999999,94.3157894736842,76,7168,0.0001,17,419,-164.1726395394737,1.2969064712524414,1766
0.8545549999999995,95.6875,80,7655,0.0001,18,418,-163.635877825,2.6486477851867676,1888
0.8453400000000004,96.9047619047619,84,8140,0.0001,19,417,-159.8617805238095,1.6118634939193726,2009
0.8373599999999998,97.27272727272727,88,8560,0.0001,20,415,-160.35723302272726,2.1814732551574707,2114
0.8308430000000001,96.77173913043478,92,8903,0.0001,21,414,-157.9234134347826,0.7524204850196838,2200
0.8220080000000003,97.58333333333333,96,9368,0.0001,22,413,-156.89084010416664,1.3270394802093506,2316
0.81437,97.7,100,9770,0.0001,23,412,-157.86272344,2.306464433670044,2417
0.8061620000000003,98.4,104,10202,0.0001,24,411,-159.53682738,2.1368167400360107,2525
0.7991319999999995,98.78,108,10572,0.0001,25,410,-160.33085278000001,1.7796292304992676,2617
0.7911139999999999,99.47,112,10994,0.0001,26,409,-159.11527238,2.9723081588745117,2723
0.7814619999999998,101.24,116,11502,0.0001,28,408,-160.11201244,0.792441725730896,2850
0.7712589999999996,102.92,120,12039,0.0001,29,407,-161.33250766000003,4.647364616394043,2984
0.7617589999999996,104.37,124,12539,0.0001,30,406,-156.40465289000002,1.4969758987426758,3109
0.7531519999999999,105.59,128,12992,0.0001,32,405,-157.68214877,1.2236789464950562,3222
0.7442599999999995,106.78,132,13460,0.0001,33,404,-155.85733732,0.6229084134101868,3339
0.734703,107.85,136,13963,0.0001,34,402,-152.06047481000002,1.5114717483520508,3465
0.7259629999999997,108.68,140,14423,0.0001,35,402,-150.94229430000004,2.3915834426879883,3580
0.7180019999999996,108.17,144,14842,0.0001,36,401,-144.64000062,0.8171069025993347,3685
0.7108579999999999,107.77,148,15218,0.0001,38,399,-137.53815891,2.476863145828247,3779
0.7015480000000001,108.69,152,15708,0.0001,39,396,-138.67020355,0.4271883964538574,3901
0.6913260000000003,110.3,156,16246,0.0001,41,391,-135.22619569000003,1.490296721458435,4036
0.6811419999999997,111.38,160,16782,0.0001,43,388,-135.45065243000002,1.344679832458496,4170
0.6698370000000005,113.91,164,17377,0.0001,45,385,-132.32275830999998,0.5905628204345703,4319
0.6599950000000001,115.69,168,17895,0.0001,46,385,-130.2893579,1.1730952262878418,4448
0.6501720000000004,116.92,172,18412,0.0001,47,384,-130.85251471,0.6417014002799988,4577
0.6402159999999999,117.68,176,18936,0.0001,49,383,-132.32827784,3.7206406593322754,4708
0.6307350000000005,117.8,180,19435,0.0001,50,382,-130.43966437000003,2.072683811187744,4833
0.6188790000000002,119.19,184,20059,0.0001,52,381,-130.93318628999998,2.8491132259368896,4989
0.5944640000000005,127.84,188,21344,0.0001,57,370,-126.25980716,2.3003478050231934,5310
0.5809550000000001,131.52,192,22055,0.0001,59,368,-125.98041613999997,3.0599758625030518,5488
0.5695739999999998,132.86,196,22654,0.0001,61,367,-124.1641336,0.5370407700538635,5638
0.5603400000000002,133.7,200,23140,0.0001,62,367,-119.74043569,0.5145490169525146,5759
0.5443610000000005,137.79,204,23981,0.0001,65,365,-118.90580361000002,1.4994795322418213,5970
0.532904,140.12,208,24584,0.0001,67,364,-117.57314012999997,2.041224956512451,6120
0.5185020000000005,143.48,212,25342,0.0001,69,364,-113.76755504,2.0701744556427,6310
0.5014780000000003,147.36,216,26238,0.0001,72,361,-109.86029315000002,1.4337916374206543,6534
0.48929900000000026,148.4,220,26879,0.0001,74,360,-104.90271894999998,1.505408525466919,6694
0.4719709999999999,152.52,224,27791,0.0001,77,358,-106.09122404000001,0.542762279510498,6922
0.4600769999999995,154.25,228,28417,0.0001,79,357,-104.61346775000001,0.8443892002105713,7079
0.42981000000000047,165.5,232,30010,0.0001,85,352,-104.73324654000002,2.150104522705078,7477
0.41288099999999983,169.38,236,30901,0.0001,88,351,-102.09613750999999,1.3772194385528564,7700
0.3939569999999999,174.74,240,31897,0.0001,91,349,-98.54892657999999,1.3350375890731812,7949
0.36961800000000034,183.36,244,33178,0.0001,95,345,-97.29450518,1.2051844596862793,8269
0.34573500000000024,192.17,248,34435,0.0001,100,342,-92.83999681000002,1.2043805122375488,8583
