rollout/ep_rew_mean,train/learning_rate,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/loss,rollout/exploration_rate
-49.409816479999996,0.0001,40972,163990,355,456,714.3,461,0.30587100982666016,0.05
-49.996932050000005,0.0001,41972,167990,353,460,728.97,475,0.2697378396987915,0.05
-56.23590689000002,0.0001,42972,171990,351,464,755.56,489,0.36515969038009644,0.05
-53.65374354000001,0.0001,43761,175148,351,468,753.35,498,0.2699662446975708,0.05
-53.02601087,0.0001,44761,179148,350,472,769.78,510,0.6376602649688721,0.05
-53.22248565000001,0.0001,45754,183118,348,476,800.17,525,0.35891884565353394,0.05
-52.595105870000005,0.0001,46631,186626,348,480,810.07,536,0.2903921604156494,0.05
-47.600775309999996,0.0001,47340,189462,348,484,820.21,544,0.29027074575424194,0.05
-44.30027697,0.0001,48063,192354,347,488,830.75,554,0.12841948866844177,0.05
-38.00500198,0.0001,48787,195250,347,492,826.36,562,0.25771790742874146,0.05
-34.240343360000004,0.0001,49787,199250,345,496,833.64,576,0.28866010904312134,0.05
-30.46003715,0.0001,50618,202575,344,500,833.44,587,0.2901613116264343,0.05
-24.7727712,0.0001,51368,205574,344,504,823.43,596,0.32451367378234863,0.05
-16.114181040000002,0.0001,52216,208965,344,508,832.29,606,0.12697866559028625,0.05
-11.70645389,0.0001,52730,211023,344,512,820.13,612,0.8041662573814392,0.05
-8.088307019999997,0.0001,53529,214217,344,516,831.59,622,0.444202721118927,0.05
-1.0058377699999987,0.0001,54269,217178,343,520,829.31,631,0.45810940861701965,0.05
4.73085964,0.0001,55131,220627,343,524,823.8,642,0.5507309436798096,0.05
10.67001906,0.0001,55688,222854,343,528,813.65,648,1.4549579620361328,0.05
16.995422869999995,0.0001,56232,225031,343,532,808.17,654,0.2725231945514679,0.05
26.899392970000005,0.0001,56778,227213,344,536,806.09,660,0.6148971915245056,0.05
33.147506670000006,0.0001,57377,229612,344,540,798.41,667,0.16036006808280945,0.05
40.121085230000006,0.0001,57865,231563,344,544,777.92,671,1.327553391456604,0.05
44.97667429999999,0.0001,58389,233657,344,548,758.86,677,0.25952377915382385,0.05
47.48198959000001,0.0001,59046,236288,345,552,754.82,684,1.0728585720062256,0.05
52.75071742,0.0001,59598,238495,345,556,745.05,690,0.20676878094673157,0.05
58.0434869,0.0001,60088,240454,345,560,724.64,695,0.20816868543624878,0.05
67.7840102,0.0001,60560,242344,346,564,703.54,699,0.19629618525505066,0.05
69.72074245,0.0001,61020,244181,346,568,690.33,704,0.2326347827911377,0.05
73.40934981,0.0001,61527,246210,346,572,670.62,709,0.21030502021312714,0.05
75.64304035,0.0001,62063,248354,346,576,652.36,715,0.12193338572978973,0.05
80.67968531000001,0.0001,62599,250499,347,580,638.73,721,0.8523637056350708,0.05
78.20120697,0.0001,63081,252427,347,584,629.65,726,3.2619714736938477,0.05
85.70571769,0.0001,63518,254173,347,588,618.19,730,0.15903133153915405,0.05
86.64379712999998,0.0001,64071,256385,348,592,611.35,736,0.3832838237285614,0.05
91.08244864999999,0.0001,64495,258081,348,596,588.31,739,1.2679554224014282,0.05
96.71979065,0.0001,65064,260360,348,600,577.85,746,0.7435501217842102,0.05
96.43558416,0.0001,65638,262656,349,604,570.82,752,0.3111760914325714,0.05
96.40757158999998,0.0001,66086,264448,349,608,554.83,756,0.5608557462692261,0.05
95.2176453,0.0001,66436,265845,349,612,548.22,759,0.42016419768333435,0.05
96.76374848000002,0.0001,66804,267317,350,616,531.0,763,0.22444318234920502,0.05
98.76419048,0.0001,67286,269246,350,620,520.68,768,0.5681833028793335,0.05
101.59921655999999,0.0001,67649,270700,350,624,500.73,771,0.6047662496566772,0.05
100.02812642,0.0001,68071,272386,350,628,495.32,776,0.3066593110561371,0.05
100.00641802999999,0.0001,68483,274035,351,632,490.04,780,0.43667012453079224,0.05
93.60172001999999,0.0001,68806,275325,351,636,481.12,783,0.3535369336605072,0.05
92.00891438,0.0001,69195,276882,351,640,472.7,787,0.10968956351280212,0.05
87.37223670000002,0.0001,69465,277963,351,644,464.0,790,3.400818109512329,0.05
85.88134117,0.0001,69948,279896,351,648,462.39,795,0.09290777146816254,0.05
80.95170372,0.0001,70161,280746,352,652,444.58,797,2.548340320587158,0.05
78.86815419,0.0001,70520,282184,352,656,436.89,800,2.8391833305358887,0.05
79.4543786,0.0001,70827,283410,352,660,429.56,803,0.38019174337387085,0.05
77.21835503999999,0.0001,71164,284759,352,664,424.15,807,0.7618286609649658,0.05
82.76165633,0.0001,71650,286704,353,668,425.23,812,0.45634725689888,0.05
87.41806190000001,0.0001,72054,288317,353,672,421.07,815,1.3407167196273804,0.05
86.03079631000003,0.0001,72356,289527,353,676,411.73,818,0.39711010456085205,0.05
83.63139697000001,0.0001,72556,290326,353,680,398.27,820,1.581290364265442,0.05
89.19266884000001,0.0001,72938,291856,354,684,394.29,824,0.3538264036178589,0.05
81.88010104,0.0001,73185,292843,354,688,386.7,826,1.174680233001709,0.05
82.66676051999998,0.0001,73533,294235,354,692,378.5,829,0.38091397285461426,0.05
87.09384833,0.0001,74002,296111,354,696,380.3,834,0.6562161445617676,0.05
81.89589074999999,0.0001,74332,297432,355,700,370.72,837,0.31470370292663574,0.05
80.98424299,0.0001,74675,298802,355,704,361.46,840,0.5695159435272217,0.05
78.89532525,0.0001,74939,299860,355,708,354.12,842,0.6142908930778503,0.05
79.47956509,0.0001,75219,300980,356,712,351.35,845,0.872394859790802,0.05
76.67676316,0.0001,75602,302510,356,716,351.93,849,0.18784597516059875,0.05
74.65841975000001,0.0001,75887,303652,356,720,344.06,851,0.09188525378704071,0.05
74.01510293,0.0001,76188,304853,356,724,341.53,854,0.2477436065673828,0.05
70.17515549,0.0001,76318,305373,356,728,329.87,855,1.276438593864441,0.05
71.15536174,0.0001,76766,307165,357,732,331.3,859,0.16011418402194977,0.05
74.06161598,0.0001,77152,308712,357,736,333.87,863,0.23213188350200653,0.05
74.64172278999999,0.0001,77490,310064,357,740,331.82,866,0.6377765536308289,0.05
76.38301247,0.0001,77825,311401,357,744,334.38,869,0.23694278299808502,0.05
77.93863664999999,0.0001,78122,312590,358,748,326.94,872,0.2641523480415344,0.05
82.23794765999999,0.0001,78498,314096,358,752,333.5,876,0.07484845817089081,0.05
81.38740805,0.0001,78716,314966,358,756,327.82,878,3.217405080795288,0.05
84.2882809,0.0001,79060,316341,358,760,329.31,881,0.3769247531890869,0.05
80.26743214,0.0001,79308,317335,359,764,325.76,883,0.2062513530254364,0.05
77.08463814000001,0.0001,79554,318319,359,768,316.15,886,0.12656226754188538,0.05
71.21372336000002,0.0001,79776,319208,359,772,308.91,888,2.8916616439819336,0.05
69.66078587,0.0001,79930,319821,359,776,302.94,889,1.254326343536377,0.05
67.36652624,0.0001,80117,320569,359,780,302.43,890,0.16450601816177368,0.05
61.620558009999996,0.0001,80353,321514,360,784,296.58,892,0.2000332921743393,0.05
62.333084,0.0001,80737,323050,360,788,302.07,896,4.931105136871338,0.05
60.21679183000001,0.0001,81030,324223,360,792,299.88,899,1.242722988128662,0.05
53.912067619999995,0.0001,81329,325418,360,796,293.07,902,1.5793713331222534,0.05
57.95061638,0.0001,81629,326619,360,800,291.87,904,1.3717187643051147,0.05
61.513413539999995,0.0001,82091,328468,360,804,296.66,910,0.13521170616149902,0.05
60.247491999999994,0.0001,82429,329818,360,808,299.58,913,1.0221399068832397,0.05
58.033728430000004,0.0001,82616,330566,361,812,295.86,915,0.25543683767318726,0.05
60.58978802000001,0.0001,82951,331905,361,816,293.95,918,2.9536402225494385,0.05
58.537298259999986,0.0001,83277,333211,361,820,295.59,921,0.12220616638660431,0.05
58.04046625,0.0001,83747,335090,361,824,302.37,927,1.270873785018921,0.05
60.79680069,0.0001,84352,337510,361,828,321.37,934,1.281356930732727,0.05
51.986057069999994,0.0001,84777,339212,361,832,320.47,939,3.0959882736206055,0.05
49.83564811,0.0001,85063,340353,361,836,316.41,942,0.413907527923584,0.05
47.65270659000001,0.0001,85313,341355,361,840,312.91,944,0.40370166301727295,0.05
51.88880595,0.0001,85885,343641,361,844,322.4,951,0.1741148680448532,0.05
52.14832021,0.0001,86220,344983,361,848,323.93,954,2.806767463684082,0.05
50.82634688000001,0.0001,86509,346140,361,852,320.44,957,1.954917311668396,0.05
51.83114471,0.0001,86887,347649,361,856,326.83,961,0.13972532749176025,0.05
48.68286895,0.0001,87164,348759,361,860,324.18,963,0.34149688482284546,0.05
50.685163230000015,0.0001,87467,349969,362,864,326.34,966,0.36929768323898315,0.05
50.8210886,0.0001,87747,351090,362,868,327.71,969,0.9763386249542236,0.05
52.14858118000001,0.0001,88047,352290,362,872,330.82,971,5.068888187408447,0.05
53.914229479999996,0.0001,88331,353425,362,876,336.04,974,1.7827460765838623,0.05
62.292804029999985,0.0001,88731,355028,362,880,344.59,978,0.2615339457988739,0.05
63.33705575,0.0001,89247,357090,363,884,355.76,983,0.1375551074743271,0.05
68.20734729,0.0001,89570,358383,363,888,353.33,986,0.23351392149925232,0.05
70.57045864999999,0.0001,89937,359849,363,892,356.26,989,3.0017893314361572,0.05
75.21178494000002,0.0001,90380,361624,363,896,362.06,994,0.8370460867881775,0.05
72.74082987,0.0001,90608,362533,363,900,359.14,996,1.0515120029449463,0.05
70.02845753,0.0001,91076,364405,363,904,359.37,1001,0.4096274971961975,0.05
74.71228993,0.0001,91507,366131,363,908,363.13,1006,1.774151086807251,0.05
76.66788778,0.0001,91809,367339,364,912,367.73,1009,0.3065916895866394,0.05
76.59953137000001,0.0001,92128,368615,364,916,367.1,1012,0.25299185514450073,0.05
77.79461461,0.0001,92405,369722,364,920,365.11,1014,0.17919760942459106,0.05
71.36134955,0.0001,92640,370662,364,924,355.72,1016,0.6825790405273438,0.05
73.23026298,0.0001,92993,372074,364,928,345.64,1019,1.0027077198028564,0.05
74.59254957,0.0001,93291,373265,365,932,340.53,1022,0.5660918354988098,0.05
76.09648677000001,0.0001,93696,374888,365,936,345.35,1026,0.3620606064796448,0.05
77.40116969,0.0001,93986,376046,365,940,346.91,1029,0.42081648111343384,0.05
77.87433435999999,0.0001,94233,377035,365,944,333.94,1031,1.1300878524780273,0.05
78.48153366999999,0.0001,94604,378520,365,948,335.37,1035,0.34970617294311523,0.05
83.03044403,0.0001,94909,379738,365,952,335.98,1038,0.13909795880317688,0.05
86.49019371,0.0001,95298,381296,365,956,336.47,1042,0.15385140478610992,0.05
84.64377762,0.0001,95577,382409,365,960,336.5,1045,0.390754759311676,0.05
86.68936848999998,0.0001,95872,383589,365,964,336.2,1048,2.5775585174560547,0.05
87.86501571999997,0.0001,96173,384793,366,968,337.03,1050,1.1004658937454224,0.05
83.25012209,0.0001,96365,385564,366,972,332.74,1052,3.1025912761688232,0.05
89.09590132,0.0001,96679,386820,366,976,333.95,1055,0.5420745015144348,0.05
85.58829146,0.0001,96913,387754,366,980,327.26,1057,0.26551830768585205,0.05
81.36070459000001,0.0001,97106,388525,366,984,314.35,1059,0.20231030881404877,0.05
75.22256239000001,0.0001,97280,389223,366,988,308.4,1061,0.17268319427967072,0.05
77.09285023000001,0.0001,97630,390624,366,992,307.75,1064,0.18369221687316895,0.05
76.43208461999998,0.0001,97885,391642,367,996,300.18,1067,2.7167816162109375,0.05
77.15133609,0.0001,98114,392560,367,1000,300.27,1069,0.16762399673461914,0.05
73.52095881999999,0.0001,98257,393130,367,1004,287.25,1070,0.38122421503067017,0.05
73.62380715,0.0001,98639,394657,367,1008,285.26,1073,6.150793075561523,0.05
77.53062202000001,0.0001,99186,396846,367,1012,295.07,1079,0.912411630153656,0.05
77.78923459,0.0001,99509,398140,367,1016,295.25,1082,1.2817292213439941,0.05
80.0598538,0.0001,99907,399729,367,1020,300.07,1086,1.4527512788772583,0.05
85.21772028999997,0.0001,100117,400572,368,1024,299.1,1088,1.1444631814956665,0.05
83.90256677999997,0.0001,100600,402503,367,1028,304.29,1094,0.09644138813018799,0.05
84.46047944999998,0.0001,100870,403581,367,1032,303.16,1096,1.5203689336776733,0.05
82.95820040999999,0.0001,101153,404713,368,1036,298.25,1099,1.7435855865478516,0.05
81.87782139,0.0001,101479,406020,368,1040,299.74,1102,3.880115032196045,0.05
74.49656219,0.0001,101790,407263,368,1044,302.28,1105,1.205342173576355,0.05
74.91741318999999,0.0001,102090,408461,368,1048,299.41,1108,0.8171983957290649,0.05
72.17949399000001,0.0001,102556,410327,368,1052,305.89,1113,0.8585453033447266,0.05
67.16426739999999,0.0001,102877,411611,368,1056,303.15,1116,5.802982330322266,0.05
66.45786481,0.0001,103233,413033,368,1060,306.24,1119,1.3683786392211914,0.05
65.55749867,0.0001,103636,414648,369,1064,310.59,1123,0.2592655420303345,0.05
59.58396624,0.0001,103794,415280,369,1068,304.87,1124,0.448020875453949,0.05
67.52131787,0.0001,104167,416772,369,1072,312.08,1128,1.9259052276611328,0.05
64.52635952,0.0001,104396,417685,369,1076,308.65,1130,0.15693631768226624,0.05
67.34891627,0.0001,104786,419247,369,1080,314.93,1134,1.091050386428833,0.05
69.04945563,0.0001,105016,420167,369,1084,316.42,1136,0.4718412458896637,0.05
68.09311299999999,0.0001,105158,420736,369,1088,315.13,1137,0.43512797355651855,0.05
65.54797452000001,0.0001,105485,422041,369,1092,314.17,1140,4.229512691497803,0.05
69.29885714000001,0.0001,105843,423475,370,1096,318.33,1144,0.7360973954200745,0.05
66.91665669999999,0.0001,106099,424498,370,1100,319.38,1146,0.1371794492006302,0.05
70.01354892,0.0001,106289,425259,370,1104,321.29,1148,1.7932682037353516,0.05
67.1831347,0.0001,106563,426353,370,1108,316.96,1150,0.22091226279735565,0.05
67.97025719,0.0001,106954,427917,370,1112,310.71,1154,0.229636549949646,0.05
65.57674097,0.0001,107235,429044,370,1116,309.04,1156,2.2896366119384766,0.05
58.46931240000001,0.0001,107442,429870,371,1120,301.41,1158,0.9225090742111206,0.05
56.48796036000001,0.0001,107749,431097,371,1124,305.25,1161,0.11071109771728516,0.05
58.15889256,0.0001,108026,432208,371,1128,297.05,1164,0.7985922694206238,0.05
62.98917899,0.0001,108553,434314,371,1132,307.33,1170,3.8905484676361084,0.05
68.01090053,0.0001,108954,435918,371,1136,312.05,1174,1.6173639297485352,0.05
71.79872634,0.0001,109218,436974,371,1140,309.54,1176,0.11907178163528442,0.05
76.25025407,0.0001,109531,438228,371,1144,309.65,1179,0.5649121403694153,0.05
78.45646773,0.0001,109801,439305,371,1148,308.44,1181,0.2365807294845581,0.05
75.44520131,0.0001,110044,440277,371,1152,299.5,1184,1.3257564306259155,0.05
78.06353407,0.0001,110311,441345,371,1156,297.34,1186,0.27814948558807373,0.05
77.30196652,0.0001,110466,441967,372,1160,289.34,1188,0.18202990293502808,0.05
76.21124806000002,0.0001,110847,443489,371,1164,288.41,1192,0.9252815246582031,0.05
83.57008645,0.0001,111269,445177,371,1168,298.97,1197,0.2949565649032593,0.05
81.75155736,0.0001,111604,446517,371,1172,297.45,1201,0.8749592304229736,0.05
86.50139062,0.0001,112085,448443,371,1176,307.58,1206,0.217684805393219,0.05
85.55148856,0.0001,112499,450098,371,1180,308.51,1210,0.5539366006851196,0.05
88.01946697000001,0.0001,112748,451095,371,1184,309.28,1212,1.622877836227417,0.05
94.42703737,0.0001,113034,452238,372,1188,315.02,1215,0.8953884243965149,0.05
91.60255334,0.0001,113225,453002,372,1192,309.61,1217,1.143497109413147,0.05
85.17288801,0.0001,113583,454436,372,1196,309.61,1221,0.2384796142578125,0.05
86.61121614,0.0001,113843,455475,372,1200,309.77,1223,0.31988856196403503,0.05
86.86595551999997,0.0001,114306,457328,371,1204,320.69,1229,0.2867397367954254,0.05
86.91154025000002,0.0001,114524,458198,372,1208,318.45,1231,0.6391338109970093,0.05
85.35533588999999,0.0001,114875,459604,372,1212,316.87,1235,0.23248018324375153,0.05
89.71986401999999,0.0001,115267,461170,372,1216,321.26,1239,1.6709471940994263,0.05
94.83798996999998,0.0001,115557,462329,372,1220,324.59,1242,0.12395137548446655,0.05
93.87558451999999,0.0001,115778,463213,372,1224,321.16,1244,0.7544583678245544,0.05
97.67229298999999,0.0001,116284,465239,372,1228,330.31,1249,1.8193711042404175,0.05
92.26723514999999,0.0001,116510,466142,372,1232,318.28,1251,0.32992804050445557,0.05
89.95234088,0.0001,116919,467780,372,1236,318.62,1255,3.471492290496826,0.05
86.50373153999999,0.0001,117194,468878,372,1240,319.04,1258,1.0438930988311768,0.05
82.61100252,0.0001,117445,469881,372,1244,316.53,1261,1.7357208728790283,0.05
80.88576742,0.0001,117739,471057,372,1248,317.52,1264,0.1816592812538147,0.05
81.92228827,0.0001,117933,471833,372,1252,315.56,1265,1.031535029411316,0.05
78.82998781,0.0001,118127,472611,372,1256,312.66,1267,0.23874835669994354,0.05
83.59617244,0.0001,118390,473664,372,1260,316.97,1269,0.16786009073257446,0.05
80.13530315000001,0.0001,118545,474281,373,1264,307.92,1271,1.5092629194259644,0.05
73.80361514,0.0001,118683,474835,373,1268,296.58,1272,0.20482182502746582,0.05
73.78116285,0.0001,118934,475840,373,1272,293.23,1274,0.37539032101631165,0.05
71.70568666000001,0.0001,119256,477128,373,1276,286.85,1278,3.422518730163574,0.05
72.93599938,0.0001,119541,478265,373,1280,281.67,1280,0.3508028984069824,0.05
73.69599332,0.0001,119843,479475,373,1284,283.8,1283,3.3050642013549805,0.05
69.07674327,0.0001,119994,480078,373,1288,278.4,1285,0.32098880410194397,0.05
72.24790704000002,0.0001,120206,480928,373,1292,279.26,1287,0.35001131892204285,0.05
