train/learning_rate,time/fps,train/loss,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates
0.0001,360,0.16158998012542725,133.28141234999998,1176,488357,1353,0.05,379.45,122064
0.0001,361,0.45775365829467773,137.27709395999997,1180,489678,1356,0.05,383.26,122394
0.0001,361,3.0898215770721436,139.2388656,1184,491487,1361,0.05,378.06,122846
0.0001,361,0.31764382123947144,144.12284685,1188,492723,1363,0.05,382.55,123155
0.0001,361,0.27285563945770264,141.97775953000001,1192,494591,1368,0.05,384.66,123622
0.0001,361,0.15078668296337128,140.89261567,1196,495469,1370,0.05,383.04,123842
0.0001,361,3.412186861038208,137.81802292999998,1200,496337,1371,0.05,382.87,124059
0.0001,361,0.09874185919761658,135.20572622999998,1204,497614,1374,0.05,379.88,124378
0.0001,362,4.712129592895508,127.88763472,1208,498168,1375,0.05,371.82,124516
0.0001,362,0.16937187314033508,118.72498001,1212,498945,1377,0.05,363.93,124711
0.0001,362,0.252883642911911,113.61806611,1216,499572,1378,0.05,357.55,124867
