rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
109.7,25,156,0.6937579999999997,16118,629,-157.56927894000003,4004,0.0001,1.960505485534668
110.33,26,160,0.6840680000000006,16628,627,-151.66448014,4131,0.0001,0.996416449546814
111.3,27,164,0.6754040000000002,17084,626,-152.89932174,4245,0.0001,0.5365397930145264
113.82,28,168,0.6634150000000004,17715,623,-152.61554276000004,4403,0.0001,0.6435467004776001
114.52,29,172,0.6541809999999997,18201,621,-153.74349512999999,4525,0.0001,0.5658937692642212
115.66,30,176,0.6441299999999996,18730,619,-152.09714528,4657,0.0001,4.059882640838623
118.04,31,180,0.6322549999999998,19355,616,-149.68021799,4813,0.0001,4.151759147644043
119.23,32,184,0.6220519999999996,19892,614,-150.10752628999998,4947,0.0001,0.5272484421730042
119.6,33,188,0.613008,20368,612,-148.93337405,5066,0.0001,0.8590507507324219
121.23,34,192,0.6014180000000001,20978,609,-145.16196009,5219,0.0001,1.1431852579116821
125.71,36,196,0.5849260000000005,21846,605,-143.88540665,5436,0.0001,0.718079686164856
130.57,37,200,0.5676169999999996,22757,602,-142.85556343000002,5664,0.0001,3.678572177886963
133.38,39,204,0.5530820000000003,23522,601,-144.46637637,5855,0.0001,0.6453816890716553
136.76,40,208,0.5381100000000001,24310,597,-139.88274553000002,6052,0.0001,0.799719512462616
140.28,41,212,0.524316,25036,596,-139.53181208,6233,0.0001,3.8149149417877197
143.69,43,216,0.5082419999999997,25882,593,-134.36109205,6445,0.0001,3.4169392585754395
146.04,44,220,0.4950560000000003,26576,591,-131.95635916,6618,0.0001,0.641709566116333
147.04,45,224,0.4849099999999996,27110,590,-130.60399872,6752,0.0001,0.9607275724411011
149.23,47,228,0.47236999999999973,27770,588,-130.67642163,6917,0.0001,0.8674443960189819
153.31,48,232,0.4561820000000004,28622,585,-128.00439901000001,7130,0.0001,2.7782797813415527
153.73,49,236,0.4455420000000003,29182,584,-122.43412794,7270,0.0001,3.8730430603027344
165.42,53,240,0.4145530000000005,30813,572,-120.57008749,7678,0.0001,2.4056029319763184
169.68,55,244,0.398802,31642,571,-116.07471834,7885,0.0001,0.730151891708374
177.88,57,248,0.3751470000000001,32887,567,-116.70800172999998,8196,0.0001,1.159311056137085
181.02,59,252,0.3589020000000003,33742,565,-115.87111012,8410,0.0001,2.394927978515625
192.73,63,256,0.32757099999999995,35391,555,-109.4574335,8822,0.0001,2.437098979949951
198.63,66,260,0.30667100000000014,36491,551,-110.83367962,9097,0.0001,0.9303673505783081
209.79,70,264,0.2768029999999998,38063,538,-106.44130446999999,9490,0.0001,1.1046621799468994
214.54,72,268,0.2557889999999998,39169,537,-102.21506556,9767,0.0001,0.79423987865448
224.85,76,272,0.2269660000000001,40686,532,-99.10565829,10146,0.0001,0.9868724346160889
230.2,78,276,0.20674999999999988,41750,528,-98.9755503,10412,0.0001,0.6688336133956909
232.95,80,280,0.18964999999999965,42650,527,-102.86866392,10637,0.0001,0.5684725642204285
246.5,85,284,0.15370200000000067,44542,518,-98.26419107,11110,0.0001,1.4898234605789185
249.7,87,288,0.1385780000000003,45338,517,-94.76025533,11309,0.0001,0.9597445130348206
253.25,89,292,0.12024300000000043,46303,516,-88.86249703,11550,0.0001,1.380872368812561
263.15,94,296,0.08494099999999993,48161,510,-81.09284854999999,12015,0.0001,0.9817200303077698
268.03,97,300,0.05836000000000019,49560,507,-80.62441975,12364,0.0001,1.183829665184021
276.47,102,304,0.05,51169,501,-85.8506442,12767,0.0001,1.3511404991149902
281.05,105,308,0.05,52415,499,-85.78863983999997,13078,0.0001,0.893256664276123
287.28,108,312,0.05,53764,496,-83.01765241,13415,0.0001,1.739687204360962
295.19,113,316,0.05,55401,489,-89.15483624999999,13825,0.0001,0.7802964448928833
300.52,116,320,0.05,56628,488,-88.73758348999996,14131,0.0001,1.853278398513794
307.72,118,324,0.05,57882,487,-87.98158359000001,14445,0.0001,1.151315450668335
311.1,121,328,0.05,58880,486,-84.56356745,14694,0.0001,1.936657190322876
323.37,126,332,0.05,60959,480,-78.74042489,15214,0.0001,1.562481164932251
328.12,129,336,0.05,61994,479,-82.03629912000001,15473,0.0001,0.9570414423942566
329.31,134,340,0.05,63744,474,-80.10217383000001,15910,0.0001,2.0818674564361572
335.83,138,344,0.05,65225,471,-82.19033733,16281,0.0001,0.5332549214363098
340.17,143,348,0.05,66904,465,-80.15148840999998,16700,0.0001,0.8338267803192139
345.35,147,352,0.05,68277,463,-78.98153829,17044,0.0001,1.8085968494415283
339.02,149,356,0.05,69293,462,-75.15004142000001,17298,0.0001,0.9223171472549438
352.66,158,360,0.05,71757,453,-77.2255931,17914,0.0001,1.0010658502578735
346.73,160,364,0.05,72736,452,-82.35442863,18158,0.0001,1.148733139038086
352.58,165,368,0.05,74427,448,-84.12164901999999,18581,0.0001,0.32445162534713745
352.77,170,372,0.05,75963,446,-87.25919764,18965,0.0001,0.5039805173873901
360.72,176,376,0.05,77822,441,-90.84339636999998,19430,0.0001,0.986008882522583
366.2,179,380,0.05,79270,440,-84.52938341,19792,0.0001,1.8100919723510742
359.84,182,384,0.05,80526,440,-86.95142253999998,20106,0.0001,1.2144312858581543
359.38,184,388,0.05,81276,440,-87.83913490000003,20293,0.0001,1.090677261352539
360.1,187,392,0.05,82313,439,-88.34321676000002,20553,0.0001,0.8201336860656738
352.69,189,396,0.05,83430,439,-89.94839596,20832,0.0001,1.2215838432312012
346.61,191,400,0.05,84221,439,-89.07730534999999,21030,0.0001,1.0997371673583984
341.64,194,404,0.05,85333,439,-81.07718645000001,21308,0.0001,0.9469306468963623
341.24,196,408,0.05,86539,439,-79.08512028000001,21609,0.0001,1.0634276866912842
337.79,199,412,0.05,87543,439,-75.1815814,21860,0.0001,0.7760427594184875
331.57,201,416,0.05,88558,439,-69.11772701,22114,0.0001,0.6877025365829468
337.76,207,420,0.05,90404,436,-68.34079748,22575,0.0001,0.5337252616882324
337.81,210,424,0.05,91663,436,-66.97107473,22890,0.0001,1.4852327108383179
336.37,212,428,0.05,92517,436,-71.96988977000001,23104,0.0001,0.7487930655479431
326.68,214,432,0.05,93627,436,-76.25426295,23381,0.0001,0.607765257358551
326.15,216,436,0.05,94609,436,-73.12080609,23627,0.0001,0.6472204923629761
322.63,220,440,0.05,96007,435,-72.04896557,23976,0.0001,1.3636674880981445
317.59,222,444,0.05,96984,436,-73.20284869999999,24220,0.0001,0.4050227403640747
310.06,224,448,0.05,97910,436,-75.55533677,24452,0.0001,0.9938513040542603
314.74,229,452,0.05,99751,434,-79.30918901,24912,0.0001,0.7469092607498169
319.96,233,456,0.05,101289,433,-85.13629630999999,25297,0.0001,0.8049861788749695
305.97,236,460,0.05,102354,433,-85.26595784,25563,0.0001,0.5262715816497803
317.36,242,464,0.05,104472,430,-81.26127457,26092,0.0001,0.8292568325996399
313.92,245,468,0.05,105819,430,-76.75606228,26429,0.0001,0.7637408971786499
338.56,260,472,0.05,109819,422,-76.32844505,27429,0.0001,0.32050034403800964
345.0,267,476,0.05,112322,419,-70.82746087,28055,0.0001,0.369218111038208
362.21,278,480,0.05,115491,414,-72.76588484,28847,0.0001,0.4881754219532013
378.24,287,484,0.05,118350,411,-71.36428815000001,29562,0.0001,0.8292941451072693
381.19,290,488,0.05,119395,411,-71.46874319,29823,0.0001,0.5371586084365845
395.84,298,492,0.05,121897,408,-73.12403902,30449,0.0001,0.40061652660369873
416.72,307,496,0.05,125102,406,-75.39622107,31250,0.0001,0.6868398189544678
429.89,313,500,0.05,127210,405,-70.84821196,31777,0.0001,0.6861105561256409
452.65,323,504,0.05,130598,403,-73.15598061000001,32624,0.0001,0.40954849123954773
472.96,333,508,0.05,133835,401,-74.74263628,33433,0.0001,0.6396605968475342
483.12,339,512,0.05,135855,399,-76.09384453,33938,0.0001,0.49465370178222656
507.67,351,516,0.05,139325,396,-74.97621167,34806,0.0001,0.4158843159675598
513.81,358,520,0.05,141785,395,-72.22744167,35421,0.0001,0.41323670744895935
525.03,366,524,0.05,144166,393,-71.8239665,36016,0.0001,0.3978726863861084
533.36,371,528,0.05,145853,392,-64.63941229999999,36438,0.0001,0.6464558839797974
554.63,381,532,0.05,149090,390,-62.61132502999999,37247,0.0001,1.6942883729934692
578.58,394,536,0.05,152467,386,-62.40281474000001,38091,0.0001,0.3118603229522705
596.09,404,540,0.05,155616,384,-67.47914935,38878,0.0001,0.24974529445171356
621.36,415,544,0.05,159120,383,-63.79322156999999,39754,0.0001,0.7351095080375671
644.3,425,548,0.05,162340,381,-61.91655558,40559,0.0001,0.6944104433059692
657.93,436,552,0.05,165544,379,-61.19951798000001,41360,0.0001,1.0992431640625
682.55,450,556,0.05,169544,376,-63.18687370999999,42360,0.0001,0.4031074047088623
704.32,461,560,0.05,172786,374,-58.850719649999995,43171,0.0001,0.33039048314094543
707.06,468,564,0.05,175178,373,-58.44115177,43769,0.0001,0.30877798795700073
725.42,478,568,0.05,178361,372,-60.40947326,44565,0.0001,0.32681888341903687
725.42,492,572,0.05,182361,370,-59.089496229999995,45565,0.0001,0.3160496950149536
730.78,502,576,0.05,185400,369,-58.56300797,46324,0.0001,0.27173012495040894
736.39,513,580,0.05,189130,368,-55.182744830000004,47257,0.0001,0.3347776234149933
747.8,526,584,0.05,193130,366,-55.50913192,48257,0.0001,0.3177310824394226
777.35,539,588,0.05,197130,365,-53.08540332,49257,0.0001,0.2990553677082062
792.33,552,592,0.05,201130,364,-52.36715944999999,50257,0.0001,0.3015559911727905
800.28,564,596,0.05,205130,363,-51.95801705000001,51257,0.0001,0.2693485617637634
819.2,575,600,0.05,209130,363,-55.92565620000001,52257,0.0001,0.2806012034416199
825.32,588,604,0.05,213130,362,-52.03235299,53257,0.0001,0.4901480972766876
831.28,600,608,0.05,216963,361,-50.64681206,54215,0.0001,0.26392662525177
850.83,612,612,0.05,220938,360,-50.21494753000001,55209,0.0001,0.23164933919906616
845.13,620,616,0.05,223838,360,-46.05956711999999,55934,0.0001,0.26865673065185547
859.29,632,620,0.05,227714,359,-43.64041831,56903,0.0001,0.1525670886039734
865.04,640,624,0.05,230670,360,-41.531969980000014,57642,0.0001,0.4116244316101074
867.27,645,628,0.05,232580,360,-34.68921639999999,58119,0.0001,0.6852713823318481
855.44,651,632,0.05,234634,360,-25.14005256,58633,0.0001,0.2152368426322937
857.77,663,636,0.05,238244,359,-19.3195227,59535,0.0001,0.21091029047966003
856.89,673,640,0.05,241305,358,-14.96122742,60301,0.0001,1.1405574083328247
847.58,681,644,0.05,243878,358,-14.375161810000002,60944,0.0001,1.387357473373413
828.74,684,648,0.05,245214,358,-10.30272915,61278,0.0001,0.2692357897758484
823.27,692,652,0.05,247871,358,-5.253135040000001,61942,0.0001,0.2769063711166382
822.59,703,656,0.05,251803,357,-0.78062084,62925,0.0001,0.21204239130020142
815.76,711,660,0.05,254362,357,-0.8557646700000002,63565,0.0001,0.24603678286075592
826.02,721,664,0.05,257780,357,3.50477807,64419,0.0001,0.15047089755535126
821.44,729,668,0.05,260505,356,4.566998109999998,65101,0.0001,0.2563612461090088
800.72,734,672,0.05,262433,357,9.779062369999998,65583,0.0001,0.7274379134178162
796.24,742,676,0.05,265024,357,13.601607279999998,66230,0.0001,0.7001895904541016
788.82,750,680,0.05,268012,356,18.777113029999995,66977,0.0001,0.3174472451210022
777.9,760,684,0.05,270920,356,19.46356371,67704,0.0001,0.1055181473493576
768.25,769,688,0.05,273955,356,21.546243829999998,68463,0.0001,0.22773310542106628
751.29,777,692,0.05,276259,355,22.023033389999995,69039,0.0001,0.32322144508361816
738.21,784,696,0.05,278951,355,24.84710044,69712,0.0001,0.4776824712753296
728.93,793,700,0.05,282023,355,28.518116879999994,70480,0.0001,0.7041688561439514
711.73,800,704,0.05,284303,355,37.86963162,71050,0.0001,0.258841872215271
689.71,804,708,0.05,285934,355,42.551264630000006,71458,0.0001,6.764111042022705
686.7,816,712,0.05,289608,354,45.919698749999995,72376,0.0001,0.4196651875972748
680.84,823,716,0.05,291922,354,41.15069754000001,72955,0.0001,0.37523937225341797
660.39,828,720,0.05,293753,354,42.030794189999995,73413,0.0001,0.27758079767227173
658.83,836,724,0.05,296553,354,42.48902896,74113,0.0001,0.3849543631076813
657.49,840,728,0.05,298329,354,34.21456498,74557,0.0001,0.21965676546096802
655.75,846,732,0.05,300209,354,27.06048344,75027,0.0001,0.21768240630626678
642.41,852,736,0.05,302485,354,29.698410769999995,75596,0.0001,3.3276586532592773
