rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
802.87,314,324,0.05,108477,345,-109.67387748000002,27094,0.0001,1.6230469942092896
836.45,328,328,0.05,112477,342,-112.55113126,28094,0.0001,1.392045021057129
860.7,340,332,0.05,116477,342,-115.04562062,29094,0.0001,0.48801103234291077
884.44,352,336,0.05,120477,341,-113.24509309000001,30094,0.0001,0.6660990715026855
912.46,365,340,0.05,124477,340,-116.00182179999997,31094,0.0001,0.5020051002502441
936.93,377,344,0.05,128477,340,-118.92514302,32094,0.0001,0.31040656566619873
963.05,390,348,0.05,132477,338,-118.56768067999998,33094,0.0001,0.4932902455329895
978.16,402,352,0.05,136477,338,-120.56111957000002,34094,0.0001,0.4870590269565582
991.75,415,356,0.05,140477,338,-121.50213233999999,35094,0.0001,0.6457787752151489
993.02,429,360,0.05,144477,336,-123.7173052,36094,0.0001,0.2582617998123169
993.02,442,364,0.05,148477,335,-123.56366596999999,37094,0.0001,0.437858909368515
997.27,455,368,0.05,152477,335,-126.05058080999999,38094,0.0001,0.5081323385238647
1000.0,468,372,0.05,156477,334,-131.67869029000002,39094,0.0001,0.4059332609176636
1000.0,481,376,0.05,160477,333,-130.74171902,40094,0.0001,0.4715934991836548
1000.0,494,380,0.05,164477,332,-131.74383588,41094,0.0001,0.2862684726715088
1000.0,505,384,0.05,168477,333,-131.70081511,42094,0.0001,0.3043352961540222
1000.0,518,388,0.05,172477,332,-129.33841647999995,43094,0.0001,0.26559531688690186
1000.0,532,392,0.05,176477,331,-129.78010739999996,44094,0.0001,0.43042808771133423
1000.0,544,396,0.05,180477,331,-130.40506276,45094,0.0001,0.31207725405693054
1000.0,558,400,0.05,184477,330,-129.25091882,46094,0.0001,0.33415094017982483
1000.0,570,404,0.05,188477,330,-127.41171448000001,47094,0.0001,0.36683136224746704
1000.0,583,408,0.05,192477,330,-126.97985706,48094,0.0001,0.49983713030815125
1000.0,593,412,0.05,196477,331,-123.84163171,49094,0.0001,0.3361901640892029
1000.0,606,416,0.05,200477,330,-121.02659211999999,50094,0.0001,0.44407564401626587
1000.0,619,420,0.05,204477,330,-121.76175583,51094,0.0001,0.4171866476535797
1000.0,632,424,0.05,208477,329,-121.0880868,52094,0.0001,0.35524487495422363
1000.0,643,428,0.05,212477,329,-119.50127746000003,53094,0.0001,0.454119473695755
1000.0,656,432,0.05,216477,329,-116.63435172000001,54094,0.0001,0.4246864318847656
1000.0,668,436,0.05,220477,329,-114.43626169,55094,0.0001,0.2814347445964813
1000.0,682,440,0.05,224477,329,-111.77101265000003,56094,0.0001,0.3640497922897339
1000.0,695,444,0.05,228477,328,-110.58836361999998,57094,0.0001,0.3667905330657959
1000.0,708,448,0.05,232477,328,-108.93009787,58094,0.0001,0.279835045337677
1000.0,723,452,0.05,236477,326,-106.5369321,59094,0.0001,0.24389225244522095
1000.0,738,456,0.05,240477,325,-104.45890052000003,60094,0.0001,0.33629703521728516
1000.0,749,460,0.05,244477,326,-102.51382005,61094,0.0001,0.4318603277206421
1000.0,761,464,0.05,248477,326,-101.65383995,62094,0.0001,0.34666067361831665
1000.0,772,468,0.05,252477,326,-100.26574164,63094,0.0001,0.2478148192167282
1000.0,784,472,0.05,256477,327,-96.44079146000001,64094,0.0001,0.40000635385513306
1000.0,797,476,0.05,260477,326,-95.61379280999999,65094,0.0001,0.313364714384079
1000.0,809,480,0.05,264477,326,-92.09577389999998,66094,0.0001,0.2522660493850708
1000.0,822,484,0.05,268477,326,-89.98984823,67094,0.0001,0.30038440227508545
1000.0,835,488,0.05,272477,326,-88.59304434999999,68094,0.0001,0.2592026889324188
1000.0,847,492,0.05,276477,326,-85.69678755000002,69094,0.0001,0.2141648381948471
1000.0,859,496,0.05,280477,326,-83.19110398000001,70094,0.0001,0.28959155082702637
1000.0,872,500,0.05,284477,325,-81.75795137,71094,0.0001,0.26814162731170654
1000.0,885,504,0.05,288477,325,-80.34697353,72094,0.0001,0.6086822152137756
1000.0,898,508,0.05,292477,325,-77.9387804,73094,0.0001,0.25439080595970154
1000.0,912,512,0.05,296477,324,-77.17995017,74094,0.0001,0.4809296727180481
1000.0,925,516,0.05,300477,324,-75.81474671000002,75094,0.0001,0.22336310148239136
1000.0,938,520,0.05,304477,324,-74.00641571,76094,0.0001,0.3532430827617645
1000.0,951,524,0.05,308477,324,-70.56686493000001,77094,0.0001,0.19220378994941711
1000.0,963,528,0.05,312477,324,-68.21115989,78094,0.0001,0.3408169746398926
1000.0,975,532,0.05,316477,324,-65.82921299,79094,0.0001,0.2608874440193176
1000.0,987,536,0.05,320477,324,-64.66172533000001,80094,0.0001,0.25389739871025085
1000.0,999,540,0.05,324477,324,-62.748765459999994,81094,0.0001,0.28278040885925293
1000.0,1012,544,0.05,328477,324,-59.874811449999996,82094,0.0001,0.30754929780960083
1000.0,1025,548,0.05,332477,324,-58.71252497,83094,0.0001,0.24575185775756836
1000.0,1038,552,0.05,336477,323,-56.671596250000015,84094,0.0001,0.3125077188014984
1000.0,1052,556,0.05,340477,323,-55.49585164,85094,0.0001,0.30728375911712646
999.15,1065,560,0.05,344392,323,-55.29444402,86072,0.0001,0.2778552174568176
999.15,1078,564,0.05,348392,323,-52.459620249999986,87072,0.0001,0.24084174633026123
999.15,1091,568,0.05,352392,322,-51.68539821,88072,0.0001,0.18122220039367676
999.15,1104,572,0.05,356392,322,-49.43176482999999,89072,0.0001,0.25147947669029236
997.22,1115,576,0.05,360199,322,-45.016912350000005,90024,0.0001,0.14456897974014282
997.22,1129,580,0.05,364199,322,-43.28692733,91024,0.0001,0.166952982544899
997.22,1142,584,0.05,368199,322,-41.56655366,92024,0.0001,0.1519845724105835
986.79,1151,588,0.05,371156,322,-40.35513061,92763,0.0001,0.24549347162246704
986.79,1164,592,0.05,375156,322,-38.11365682,93763,0.0001,0.41401755809783936
975.3,1172,596,0.05,378007,322,-37.52617448,94476,0.0001,0.46873483061790466
971.49,1183,600,0.05,381626,322,-34.73294523,95381,0.0001,0.281666100025177
968.55,1196,604,0.05,385332,322,-30.777885789999996,96307,0.0001,0.2684921622276306
959.11,1206,608,0.05,388388,321,-22.49256767,97071,0.0001,0.19754092395305634
949.14,1215,612,0.05,391391,321,-19.28728642,97822,0.0001,0.25967860221862793
933.01,1222,616,0.05,393778,322,-16.810736590000005,98419,0.0001,0.21295684576034546
915.73,1230,620,0.05,396050,321,-15.196625110000003,98987,0.0001,0.34256890416145325
902.86,1237,624,0.05,398763,322,-11.1131723,99665,0.0001,0.15530437231063843
893.88,1248,628,0.05,401865,321,-7.600726180000001,100441,0.0001,0.14167703688144684
890.19,1259,632,0.05,405496,321,-3.2287036000000007,101348,0.0001,0.22644120454788208
876.5,1268,636,0.05,408127,321,0.3322051599999999,102006,0.0001,0.0991726815700531
864.75,1276,640,0.05,410952,321,5.5767042500000015,102712,0.0001,0.9932700395584106
858.22,1289,644,0.05,414299,321,7.545265500000003,103549,0.0001,0.22078350186347961
854.67,1301,648,0.05,417944,321,13.801360930000001,104460,0.0001,0.19956359267234802
838.09,1308,652,0.05,420286,321,15.276725040000004,105046,0.0001,0.33738887310028076
824.88,1316,656,0.05,422965,321,24.237714649999997,105716,0.0001,0.27624350786209106
811.84,1324,660,0.05,425576,321,31.13806351,106368,0.0001,0.5934703946113586
804.03,1335,664,0.05,428795,321,39.08302697999999,107173,0.0001,0.19573025405406952
789.76,1343,668,0.05,431368,321,48.36907034000001,107816,0.0001,0.2572929561138153
780.17,1353,672,0.05,434409,320,55.70343567999999,108577,0.0001,1.1965614557266235
774.13,1362,676,0.05,437612,321,60.271403029999995,109377,0.0001,0.13808606564998627
764.67,1371,680,0.05,440666,321,64.78700997,110141,0.0001,0.2987208366394043
749.33,1378,684,0.05,443132,321,71.49530861999999,110757,0.0001,0.33405429124832153
748.98,1386,688,0.05,446054,321,79.06444494,111488,0.0001,0.20047733187675476
735.39,1392,692,0.05,448695,322,86.55931642999998,112148,0.0001,0.2839541435241699
739.62,1401,696,0.05,451969,322,91.83619450000002,112967,0.0001,0.20177637040615082
735.6,1409,700,0.05,455186,322,94.17994703000001,113771,0.0001,0.26466578245162964
725.59,1416,704,0.05,457891,323,99.86179759000002,114447,0.0001,2.826873779296875
730.78,1425,708,0.05,461466,323,95.59155761,115341,0.0001,1.4323066473007202
730.48,1432,712,0.05,464439,324,101.24399087,116084,0.0001,0.19217213988304138
733.09,1438,716,0.05,467087,324,98.91502697999996,116746,0.0001,0.2698550224304199
736.98,1445,720,0.05,469748,325,107.62802470000001,117411,0.0001,0.1669078767299652
739.98,1452,724,0.05,472761,325,109.86895346,118165,0.0001,0.2817605137825012
736.64,1459,728,0.05,475529,325,115.40189862999999,118857,0.0001,0.15810459852218628
728.44,1467,732,0.05,478340,326,116.80108118999999,119559,0.0001,0.21821829676628113
729.73,1473,736,0.05,481100,326,121.58720390999999,120249,0.0001,0.1707049459218979
736.7,1482,740,0.05,484622,326,122.51742671000002,121130,0.0001,0.16481047868728638
734.16,1488,744,0.05,487715,327,125.83198631,121903,0.0001,0.24640202522277832
729.17,1495,748,0.05,490861,328,121.24373025000001,122690,0.0001,0.15250980854034424
731.79,1501,752,0.05,493465,328,127.52964945000004,123341,0.0001,0.18480271100997925
736.28,1507,756,0.05,496593,329,126.12943959000002,124123,0.0001,0.2298075258731842
737.0,1513,760,0.05,499276,329,127.07996402999997,124793,0.0001,0.11578746140003204
